Rn,BCN,PMP,ZGZ,HSC
6.455543160438538,6.16275954246521,6.171736081441243,5.578525900840759,6.583736300468445
7.072296301523845,5.701338926951091,6.032948096593221,5.761840144793193,6.8315335512161255
5.512895782788594,5.853175123532613,6.2267671426137285,7.172967553138733,5.941060423851013
6.013731161753337,6.004204909006755,4.585991024971008,6.152630845705668,6.273655613263448
5.69798743724823,5.4231016635894775,6.069047768910726,7.4824966589609785,5.631256262461345
7.423967639605205,6.746338407198588,5.547447760899861,5.977097352345784,5.444688558578491
6.364539464314778,6.384002288182576,5.408446550369263,5.487711985905965,6.097360412279765
6.2372556527455645,5.861535906791687,6.440662860870361,5.622631867726644,6.071695446968079
6.473839322725932,5.879589597384135,5.938269257545471,5.825459241867065,6.005175630251567
5.8800021807352705,5.776523272196452,6.103848417599996,6.755466143290202,5.371678511301677
5.93059766292572,5.59281591574351,5.331648786862691,6.267374952634175,6.4383284250895185
7.802989721298218,6.045260588328044,5.238194584846497,6.515908757845561,6.076025525728862
6.162115295728047,6.966628034909566,6.373743335405986,5.8914981285731,5.479027152061462
5.541943788528442,6.346726099650065,5.51784360408783,5.482475479443868,6.510177731513977
7.414313832918803,6.0387217203776045,6.392698725064595,7.341012318929036,6.027319272359212
6.553581555684407,6.139764428138733,6.356711149215698,6.474547028541565,6.199570616086324
5.6810409228007,5.813184499740601,5.545058290163676,6.371235688527425,6.122778534889221
5.992370208104451,5.939867337544759,5.684237281481425,5.8407972653706866,5.7268762191136675
5.542460680007935,5.598189036051433,5.954345782597859,5.842097957928975,5.845083475112915
6.526913444201152,5.696633179982503,6.107104063034058,5.589353879292806,6.002572337786357
5.636475443840027,5.33791979153951,5.698317170143127,6.009651740392049,6.0272230704625445
6.901504993438721,5.242201288541158,5.9570006132125854,6.356587092081706,5.770824631055196
9.021165450414022,5.7235389947891235,5.6505701541900635,5.969763000806172,5.916007041931152
6.334753394126892,6.566652894020081,5.7907891273498535,6.107420245806376,5.7001872062683105
6.274289449055989,6.145748297373454,5.938798189163208,6.880016803741455,6.175832788149516
