Rn,BCN,PMP,ZGZ,HSC
4.612127771182936,7.234724706533004,7.258778552619779,5.9095896506796075,6.663113029635682
5.0591336853650155,6.692999547841597,7.277191551364198,6.67815722251425,6.44128367365623
4.3826161598672675,6.113386893758968,6.072310077900789,8.281459964051539,7.252110150395607
4.446545737130301,6.752155303955078,6.64490489570462,6.446716697848573,8.35819368946309
4.787016070618922,6.986180052465322,6.9472878125249125,6.706352233886719,6.732666949836576
4.811112150853994,7.1350714235889665,6.8256795065743585,6.419289180210659,6.072804236898617
5.096376808322206,7.22497204371861,7.450705469871054,7.251281349026427,7.013335870236767
4.581971655086595,6.615252125019929,8.360575150470344,7.303802957340163,6.6036708598234215
4.598655428205218,6.692555213461117,6.817596046292052,7.310897282191685,6.0753529607033245
4.581864765712193,6.499297784299267,7.562891123246174,6.690546619648836,7.422065112055565
4.29426586384676,6.658210170512297,7.094878449731944,7.101265887824857,7.981010592713648
4.418390468675263,7.082631091682279,6.485667715267259,6.395748605533522,6.113952714569715
4.821877537941446,6.008010202524614,6.2719816480364114,6.441567090092873,7.100836929009885
4.427497941620496,7.640738039600606,6.179438182285854,6.698168151232661,6.2174741783920595
5.4972092764718195,6.979773930140904,6.184271131243024,7.600107699024434,6.817976114701252
4.794059870194416,7.345239989611567,7.1874237060546875,7.3467450044593035,6.92585260040906
5.053024019513812,6.680079868861607,6.7133691359539425,7.36545975354253,6.151147336375956
5.01313727242606,6.875757645587532,6.662611708349111,6.1345672607421875,6.4400370461600165
4.3518015803123005,6.752301118811783,6.378750586996273,6.620880088027643,7.110998659717794
4.620172072430046,6.245080986801459,5.923615007984395,7.215662041488959,7.246520451136997
4.431730153609295,6.739466297383211,6.7116815216687264,7.082484965421716,6.4787870523880935
5.170831252117546,6.3623049210528935,8.228398225745376,6.385752113497987,7.016487744389748
4.5905987486547355,6.553991979482222,6.61945763412787,6.994224704041773,7.19201675726443
4.681975773402622,5.9439882550920755,5.831318835822904,6.640794325848015,7.091319570736009
4.504375963794942,6.691169816620496,6.125480651855469,6.418631028155891,7.338191674680126
