Rn,BCN,PMP,ZGZ,HSC
6.579271759649719,7.238560801804668,7.1481127498125785,7.545786269987472,7.232052350285078
7.110915135855627,7.534946326053504,7.276788075764974,7.715373260806305,7.682196029508956
6.627012464735243,7.3594539912060055,6.761493027812302,7.30025582361703,7.000302825311218
6.837505070850103,7.496049322263159,7.631417129978989,7.706094144570707,6.872474747474747
6.94465525463374,7.5480780168013135,7.055293227687026,7.236002989489623,6.951016050396544
6.312888444072068,7.6662394591052125,7.7395798654267285,7.314344772184738,7.444640227038451
6.108867298473012,7.517388815831656,7.317111814864958,7.849690138691604,7.01132830224856
6.280105667884904,6.751123409078579,7.785242639406763,7.78867390179875,8.135925678291706
6.924144552211569,7.178924213756215,7.074067549272017,7.30335324219983,7.181548879604147
6.790290909584122,7.795652023469559,7.624845369897708,7.533537585325916,7.857277995408183
6.025488497030856,7.179071407125454,7.453179947053544,7.678196184562914,7.368745283647017
6.462365275681621,6.7819336785210504,7.2220418910787565,7.867222949711963,7.8275229714133525
6.709916818021524,7.384798454515861,7.338135767464686,6.895880381266276,6.807002790046461
6.170721843989209,7.4200629802665325,7.672804090711805,7.433031448210128,7.919070388331558
6.5718927094430635,7.704356492167771,7.368939640546086,7.624044399068813,7.641834336097794
6.7513831552833015,7.835809495713976,7.345349629720052,7.2471934231844815,7.881626899796303
6.3266572277955335,7.363333615389737,7.128597721909031,7.2896596735174,7.471856319543087
6.248087526571871,7.915638547955138,7.700928196762547,7.389905524976326,7.148616559577711
6.107897517657039,7.347842746310764,6.906748453776042,7.629559295346039,7.789542959193991
6.2337394868484655,7.648257862437855,7.3696310255262585,7.589625194819287,7.969437262024543
6.586080146558357,7.254872254651002,7.726542232012508,7.41874675558071,7.438068929344717
6.438634621976602,7.467766540219086,7.352127768776634,7.127426763977668,7.407880147298177
6.189106719662445,7.5382955531881315,7.420059550892223,7.462809244791667,7.9710977342393665
6.189422992744831,7.120635639537465,7.614573469065657,7.109825288406526,7.475154606982915
6.574614399611348,7.817425352154356,7.226576795481672,7.780236831819169,7.089490177655461
