Rn,BCN,PMP,ZGZ,HSC
4.243077127557052,5.337232248406661,4.75684316534745,5.31286516691509,6.94412841796875
4.753308466861123,5.383632097746196,4.688304459421258,5.327782681113796,5.2812246623792145
4.175265262001439,5.063294260125411,5.329621927361739,5.319626456812808,6.45523039165296
4.79469532213713,6.223927668521279,4.729292698910362,5.542825116609272,5.432317713687294
4.563143238268401,5.168038217644942,5.44351268567537,6.026833825362356,5.293152658562911
4.365763734516345,5.324299420808491,4.83034149973016,5.303130220112048,5.2910310042531865
4.334007423802426,5.741225192421361,5.2716113441868835,4.764710878071032,5.638648504959909
4.6833549097964635,5.282501622250206,5.23910574662058,4.928944356817948,7.093604599802117
4.246612669292249,4.781378213982833,5.541031405800267,5.582468735544305,5.348588401392886
4.171058012309827,4.813793985467208,5.217665180407073,5.126517165334601,4.84461151926141
5.008455417030736,5.98046854922646,5.376066107498972,5.89256053723787,4.924547456440172
4.402913063450863,4.976773593300267,5.06130909166838,5.081989930805407,6.107208533036081
4.13618722212942,5.811867001182154,5.32961590415553,5.6211047122353,4.950648699308696
4.813780172247636,5.633893183657998,5.094270445171156,5.868737110338713,5.454328878302324
4.159981095163446,5.179742833187706,5.238864978991057,5.5638786315917965,5.595828809236226
4.114958391691509,5.189588285747328,5.218041309557463,5.74970060649671,5.865972900390625
4.502826128507915,5.5618429886667355,4.897162748637952,4.931042038766962,5.060071403101871
4.816983032226562,5.02312300832648,4.844835702996505,4.909197516190378,4.945800741095292
4.5156604967619245,5.3781882436651935,5.784702461644223,4.536751195004112,5.067465812281559
4.936781431499281,5.035185803865131,5.410463072124281,5.060553661145662,4.705112216347143
4.46438630756579,5.536609729967619,4.914197540283203,4.98071413542095,5.964335030003598
4.362284971538343,4.848017883300781,7.092816603811164,4.796813282213713,5.565589503238075
4.411615351626748,5.736052663702714,5.195248372931229,5.900701984606291,5.364225086412932
4.090620141280325,5.519458369204872,6.821920053582442,5.429880644145765,6.041085413882607
4.580667515804893,5.682808484529194,4.973299167030736,5.1435701470626025,4.92149947317023
