Rn,BCN,PMP,ZGZ,HSC
3.7278270332180723,4.368818010602679,4.473344218974211,4.024457191934391,4.208998816353934
3.9020838445546677,4.6236277210469146,4.398435320172991,4.326636762035136,4.235959617459044
4.0623616199104156,4.2409799926135,4.111279779550981,4.162015058556381,4.388882695412149
3.90975959933534,4.358165468488421,4.146151250722457,4.115769016499422,4.363296781267438
3.726034164428711,4.24463077467315,4.69318860890914,4.431588893034021,4.610842451757314
3.789939530041753,4.561450179742307,4.710637112053073,4.176248083309251,4.154496990904516
3.8759122576032365,4.154421086214026,4.591715365040059,4.244204929896763,4.469562102337273
3.663306528208207,4.061948192362883,4.290386628131477,4.437071780769193,4.373315460827886
3.450118746076311,4.416999310863261,4.278151492683255,4.415889428586376,4.278920504511619
3.9697759589370416,4.425851705122967,4.3860251757563375,4.297089596183932,4.251472940250319
3.833116609223035,4.3732057688187576,4.2518216736462655,4.239844380592813,3.760616497117646
3.5153662233936545,4.348333592317542,4.574068886893136,3.795859823421556,4.183422789281728
3.637443464629504,3.9630894563636003,4.1946748616744065,4.485647707569356,4.064661298479352
3.661110391422194,4.236096129125478,4.4365730674899355,4.19079574273557,4.215675976811623
4.103724654839963,4.258750720899933,3.8458789514035594,4.195340137092435,3.9712338739511917
3.803656870005082,4.111997448668188,4.610673281611229,4.31095349058813,4.463799301458865
3.735092513415278,4.63056790098852,4.300678525652204,4.180207933698382,4.544893498323401
3.4568120216836733,4.505112394994619,4.331123507752711,4.011128016880581,4.44145899402852
4.153839111328125,4.9093365571936785,4.276264502077686,4.740314872897401,4.299233806376555
3.5031871795654297,4.517441263004225,4.454694864701252,4.794497042286153,4.197125220785336
3.8255408150809154,4.346680076754823,4.3633992331368585,4.258062479447346,4.244846694323481
3.8800000949781768,4.372792068792849,4.129899355829979,4.083898193982183,3.8758961035280812
4.163266318184989,4.69433255098304,4.132718572811204,4.111202979574398,4.3084458331672515
3.9089907821343868,4.711817877633231,4.40801612698302,4.305248182647082,4.584129839527364
3.939042227608817,4.347834606559909,4.315013613019671,4.264222592723613,4.274439441914461
