Rn,BCN,PMP,ZGZ,HSC
6.328875122070312,6.187613830566407,6.556716003417969,5.36368881225586,6.124508628845215
5.927649612426758,6.703397674560547,6.096877822875976,6.429398727416992,5.994248657226563
6.380706176757813,6.16907154083252,5.595782508850098,5.287416572570801,6.219641304016113
6.681150436401367,5.93378059387207,5.878989410400391,5.980729713439941,6.585526924133301
5.6970181655883785,6.2945588684082034,5.889568367004395,5.681704559326172,5.890230598449707
7.074472160339355,5.253764533996582,8.433927841186524,6.83974967956543,5.287793579101563
6.190631408691406,5.559383583068848,5.976928825378418,6.829352493286133,6.919452018737793
5.6493563461303715,5.762317695617676,5.8018864822387695,5.422779579162597,5.757398986816407
7.6191065216064455,6.013720893859864,5.852682495117188,5.652731971740723,5.692110404968262
5.8122328186035155,5.605857429504394,6.294025840759278,6.838106307983399,6.215529289245605
6.089694442749024,6.38223331451416,5.399961738586426,6.555869102478027,5.18660572052002
6.501439552307129,6.388127784729004,5.834313888549804,5.921673431396484,5.727962684631348
5.393549003601074,5.6008514785766605,6.513580589294434,5.691231727600098,5.617178077697754
8.363755264282226,5.797921485900879,5.7835768127441405,6.178797264099121,6.0330838775634765
6.275905418395996,7.791554412841797,6.0060371398925785,6.093251533508301,5.5897391891479495
6.480834083557129,7.584182205200196,6.255923309326172,5.687914619445801,5.14634220123291
6.054136161804199,5.949882774353028,5.772652473449707,5.444900207519531,6.338560371398926
6.138289794921875,6.307676849365234,5.390451927185058,5.369441833496094,6.084618339538574
7.532794876098633,5.275961303710938,6.486407661437989,6.537735710144043,5.712422332763672
7.5177850341796875,5.4533513641357425,6.251843109130859,5.4707275390625,5.583314094543457
6.133471450805664,6.338635635375977,5.540465316772461,6.378056869506836,5.762797431945801
6.434829406738281,6.725157890319824,6.56312183380127,5.516397590637207,5.697833328247071
5.8550317764282225,5.7002896881103515,5.786069641113281,6.729351806640625,6.344555625915527
7.013619613647461,5.952101707458496,5.9960183334350585,4.984463691711426,6.089790382385254
6.500066223144532,6.094059410095215,6.910470123291016,5.341587028503418,5.93940486907959
