Rn,BCN,PMP,ZGZ,HSC
7.008345889061997,6.801404697378886,5.915648824160861,6.41110882316668,6.135984361786203
6.079585321170768,7.103532614167204,5.830523972658767,6.744455239207475,5.887075561838052
6.19102784776196,6.541797677266229,6.472461464478798,5.667480783364208,6.521253841439473
7.150031020960857,6.271919486448937,6.3018485786988565,6.1943129313360785,6.464833407057929
7.078496716686131,5.922092477070916,5.540654683850475,6.427704132709307,5.892872485917868
6.297474969293654,6.166943894219153,6.227316866215971,6.321653897000342,6.514508434177674
6.39746742641803,6.178448116656432,6.333077538873732,5.511991953112416,6.487423926284633
6.895439698524082,5.802933997714643,5.770563381234395,5.76586343824249,5.582079582607623
6.505041102773135,5.88006359768897,6.447699635299211,6.706932382485301,5.91447417269048
6.2975790672695515,6.466770683367228,6.5308795024439235,7.042638601716032,6.219545502023599
6.237357817974287,6.622592532757631,5.851824101713515,5.7741602868148965,6.26032481242701
6.39254068590931,5.608661258343568,5.981325916408264,6.672445159597495,5.679679359357381
6.829533488480086,6.228320800152021,6.235633535483449,5.501470034884424,5.682734931867147
6.455151587417445,6.325134827918613,6.137771134524002,6.281826845149404,7.2654638781989975
6.599844470466535,6.046667826544378,6.388678521225133,6.269105655630839,5.71134347030797
6.388837165439252,6.217465036923123,6.286870504162975,6.007057150614631,7.4225137061679485
7.71585948196883,5.720608662084206,6.164156962915794,7.114027750860784,6.139162161915572
6.111644312278512,6.226646895261155,6.487037501384303,6.73682608063688,6.615508010706951
6.92949617523508,6.64823921439574,6.113065385326896,6.531411869009745,7.065634737309721
6.078725047947205,5.665196684217944,6.0353406925791315,6.365556697255557,6.52717960003725
6.84412230658777,5.775426176405444,6.1905940340966294,5.790510629870228,7.2944729991794865
7.080957039115355,6.0154561308241385,6.482397649706025,6.8450315023205945,5.534487498175237
6.2720479276991385,6.079060544672701,6.722424222021988,6.654883355209508,6.421275305993778
6.548738341970542,6.399440686727307,6.3500500315243436,5.71573780492409,6.514081660005235
6.6316656918869805,6.758030999567091,6.035931066139457,6.005028636185164,6.076375548372564
