Rn,BCN,PMP,ZGZ,HSC
6.651085529130759,7.474252366528068,7.675357543316084,7.620024219001691,7.631097695262162
6.731918374287713,7.457765480906693,7.9869277403526695,7.6941665177492755,8.097588293331185
6.794563765378342,8.091454496088716,8.999179958068218,7.659616686634181,7.644308306507228
6.830828715845482,7.827975282964018,7.378244380361026,7.599726372158404,7.631708912013733
7.027751372032559,7.733038872787633,7.894597633597777,8.025719711461019,8.022870643851684
7.268211443399646,7.745151637755718,8.136349274940098,7.959506477277303,8.13860580601643
6.701891554999597,7.142755174145256,7.93755242259232,7.705022752899485,8.53040014837206
6.29988023423657,7.505973776591193,7.531942426543875,7.554445286387021,7.667587516234093
6.877932047106556,8.05000336637202,8.389742035226723,7.772879610356596,7.6260745254988525
6.350554122138269,7.7098085855700305,8.06063992215186,7.790518967146726,7.692352609536083
6.416768496798486,7.8879278517261,7.900768083395417,7.7343539208481,7.289368658950648
6.919247027524968,7.967690654636658,8.235137034937278,7.150848899919962,8.036027416740495
7.0255937871244765,7.30459319439131,8.09906257550741,7.72635579846569,7.677908513963837
6.926686749015887,7.6492346930749635,7.148082379213314,7.543899221518605,7.221533863814836
6.654957486182144,7.684944231485583,7.4047853922106555,7.866921139746597,7.240273898409814
7.01775533145236,7.604420022866161,7.2833493812797,7.92604937995832,7.92963633586451
6.594831132397209,8.265789897171492,8.44885379751933,7.636116893021102,7.620132642922942
6.874014588975415,8.001959102669941,7.25175192921432,6.955371070153935,8.214358064317212
7.422601208244402,8.145064049160357,7.375427285420526,8.113418067853475,7.457246013523377
6.737235747661787,7.330671802009504,7.581447915932567,8.006103672932104,7.86884134823514
6.830506314936373,8.223082158983368,7.6502337504907985,7.578775936795264,7.311691087545808
7.068001304705119,8.654838915952702,7.841514902016551,7.599521794269994,7.899690136467059
7.195976257324219,7.812863300756081,7.7991223679375405,7.806763324540915,8.442057540736247
6.678362580918774,7.65696220791217,7.711798009184218,7.5816289370821925,7.344749096742611
6.37546071318007,7.799377756020458,8.130973973225073,7.455115682071018,7.514131683664224
