Rn,BCN,PMP,ZGZ,HSC
4.644929942518178,7.373981060368,6.204252337465192,6.566430686724068,6.500109908604386
4.689946996103419,7.230566421357712,6.260623591961247,6.733504795792079,6.458193259664101
5.003449241713722,6.964058828825998,6.207431717674331,6.9363305875570465,6.453965366476833
4.677716207976388,6.415891666223507,6.656154972491878,6.073484099737488,7.245587868265586
4.2849273681640625,8.003413285359297,6.979910368966584,6.40813676437529,6.806992861303953
5.303509476161239,7.09155522714747,6.133601424717667,6.3231812656515896,6.514939865263382
4.345419439938989,7.0461109274684794,6.349769592285156,7.171456894071976,7.2257652660407645
4.526368660501914,7.151894144492574,6.7018067010558475,6.838716639150487,6.100515308946666
4.293546997674621,6.388388076631149,5.971161417441793,6.8855061295008895,6.971752128978767
4.730475661778214,7.5599552570003095,7.032032277324412,5.991874770362778,6.775734098831026
3.94051999384814,7.997463717318998,7.348116657521465,6.447851350992033,6.056673031042118
4.875787338407913,6.280143662254409,6.581780008750386,7.038078685798268,7.209572669303063
5.368411451283068,6.391010133346708,6.717401259016283,7.162877828767984,6.883907204807395
4.5265895352505225,5.768953455556737,8.115317165261448,6.007152595142327,6.549755889590424
4.7298290139377706,6.5417866470790145,6.7548790355720145,6.801580221346109,6.051243583754737
4.684380710715114,6.829546484616723,6.572198169066175,6.201863959284112,7.544514042316097
4.314078642590212,6.084913952515857,6.277439155200921,6.99601413235806,6.039008263314124
4.791823736511835,7.120391996780245,6.11473283673277,6.033851850150835,7.311854825161471
4.651492921432646,6.753449543867961,7.276331004529896,6.777193957036085,6.049703579137821
4.718308854811262,6.582527689414449,6.780870871968789,6.624406871229115,6.230986377980449
4.417967956845123,6.258349730236696,6.314511893999459,6.9590088494933475,5.749437086653002
4.831411380578976,6.089295491133586,6.454351972825457,6.928922067774405,6.1741045205899985
5.075719927797223,6.672927629829633,7.814207775758044,6.455254885229734,6.814841468735497
5.402979029287206,6.131782456199722,7.927472558352027,6.6529812199054374,6.195150771943649
4.505992889404297,7.581425581828202,6.881190762661471,7.027127936334893,6.186814714186262
