Rn,BCN,PMP,ZGZ,HSC
3.863845552716936,4.5225793098916816,4.31743049621582,4.119294769909917,4.538964018529775
4.18499806462502,4.179971422467913,4.332794656558913,4.674192662141761,4.252817621036452
4.511896094497369,4.074484611044125,4.115844259456712,4.4397802936787505,4.436831415915976
4.023006789538325,4.188092367989676,4.44876495672732,4.353041512625558,4.392038695666255
3.522846221923828,4.2569592145024515,4.1675368328483735,4.658250108057139,4.354197054493184
4.092941050626794,4.206096454542511,4.609159158200634,4.241477187798948,4.506837883774115
3.6964547293526784,4.2602549183125396,4.329074236811424,4.559807991494938,3.946049554007394
3.798047669079839,4.340472591166594,4.605621221114178,4.206830978393555,4.147842134748187
4.099916029949577,4.545226583675462,4.606719776075714,4.3562725612095425,4.487446454106545
4.099651180967992,4.5010683487872685,4.628368416611029,4.275843094806282,4.4353720995844625
3.7769654332375038,4.2348028689014665,4.6031191300372685,4.498034963802415,4.331634171155034
4.2938026895328445,4.0318920758305765,4.41373163340043,4.841319376108598,4.290889778915717
4.068790357940051,4.385552503624741,4.396809052447884,4.877701039216956,4.188948495047433
3.7671948647012514,4.450800058793049,4.136537123699577,4.354166536915059,4.3021482350874924
3.7079263803910236,4.226976939610073,4.288679706807039,4.2278289794921875,4.465493649852519
4.101219838979293,4.215424362494021,4.210488844890984,4.690738016245317,4.391399811725227
4.249411329931142,4.245093092626455,4.582238216789401,4.470618150672134,4.869547435215542
3.8267517479098574,4.332494035059092,4.167971358007314,4.4207234674570515,4.374265631850885
4.127935837726204,4.688531136026188,4.265827178955078,4.177968511776048,4.562290386277802
4.22561991944605,4.547010032498107,4.16513306753976,4.237525589612066,4.3173584062225965
3.8789333421356824,4.331177886651487,4.04195345664511,4.7443544815997685,4.722684899154975
3.970127533893196,4.269830820511799,4.432728670081314,4.394366789837273,4.339980611995775
3.9653556590177574,4.306191269232302,4.0291367355658085,4.261269043902962,3.997980390276228
4.012158530099051,4.266518573371732,4.369783829669563,4.563127478774713,4.280013220650809
4.125013740695253,4.3465167065056,4.302700782308773,4.595968830342195,4.221853917958785
