Rn,BCN,PMP,ZGZ,HSC
6.024464657432155,5.547902558979235,6.5369711223401525,6.8249673542223475,5.789637957121196
6.397979174162212,5.751993119089227,7.579035829242907,5.29108244243421,5.604560209575452
5.965399330540707,5.748831176757813,9.874205017089844,5.51063666092722,5.086426544189453
5.503300556383635,6.155132494474712,6.445179306833368,5.9865265294125205,8.19730907239412
6.146871145148026,7.048255237780119,5.769486116108141,6.291054575066817,6.543435387862356
6.760960348028886,5.87039959556178,5.51909035130551,5.437369778281764,5.823441796553762
5.6106932790655835,5.211937954551296,5.348187135395251,4.808071819104646,7.240339580335115
7.728710174560547,6.9080048008968955,6.503019112034848,5.367786487780119,6.37971151251542
5.99342310052169,5.2366075616133845,5.639005038612767,8.274164460834704,5.240178961502878
6.1599884434750205,7.2537484018426195,9.230982248406661,5.223482473273027,6.258683897319593
10.503656246787623,5.3107154444644324,6.79996482447574,5.5871337087530835,5.421023800498561
6.86147067421361,5.505675586901213,5.915066086618524,6.2815093994140625,5.104973200747842
9.067123654014186,5.853456115722656,6.516520530299137,5.518878093518709,7.166853131745991
5.447488684403269,5.888068992213199,5.878710054096422,5.663017112330387,5.09327970805921
8.985730703253495,5.074270589728105,5.119676770662006,5.310508446944388,5.4435033697831
5.422386651290091,7.411447103399979,4.686176982678865,5.618011354145251,5.037970573023746
5.555786935906661,6.9701484680175785,5.628853125321237,5.820617595471834,5.685687456632915
5.473265597694798,5.330211679559005,5.00826849686472,6.41072190937243,5.514240947522615
5.805786293431332,5.309160814787212,5.5553641469855055,5.090563683760793,6.271768830951891
7.144923481188322,5.126835150467722,5.6661018773129115,6.325927654065584,5.232643528988487
6.619973754882812,5.527614473041735,5.603457882529811,5.638456364681846,7.909219761898643
5.3305926272743624,5.691378703870272,5.30530736822831,5.117440916362562,5.106209002043071
6.132383005242598,6.402400970458984,7.988536071777344,6.779369956568668,6.089128594649465
6.016530488666735,5.330549059416119,5.836541627582751,5.385774351421156,5.544586021021793
6.341433113499692,5.221063192267167,5.851551096062911,5.1284730208547495,5.463347264340049
