Rn,BCN,PMP,ZGZ,HSC
6.839430780694036,6.2657768702743075,6.2119231648964455,6.2326751180214455,6.203365477004854
5.856864400429301,7.227152909382736,6.5751892694152225,5.767109483775526,5.480764634538405
5.651570952764832,5.733015457002243,6.127005359914043,5.9377923719953785,5.7842363036505064
5.943219099894608,5.811147217703338,5.6590962173915145,5.553385592923306,6.270596683615505
6.223463606126238,6.390214410158667,5.950046879230159,5.7311340936339725,6.0286335709071395
6.563339497783397,5.504455981868328,6.5422956258943765,6.248036563986599,6.181705399314956
7.27227533925878,5.39161742559754,5.974307220761139,5.342780802509572,5.7340607218223045
5.648650707584797,7.20080305798219,5.561209725861502,6.2063048712097775,5.752330477875058
6.17888592257358,5.859345464423152,6.548783104018409,6.366224685517868,5.80767542772954
6.613652522021001,6.246578178783454,5.778457226139484,5.806711064706935,6.029848495332321
6.209288153317895,5.755366750282817,6.206527370037419,6.285458177623182,5.736233777338915
6.828189321083598,5.979349684007097,6.015881604487353,6.022890600827661,5.639328984930964
6.066942951466777,6.020801317573774,5.667152140400197,6.53411072079498,5.780302973076848
7.137931672653349,5.96884279912061,6.576798278506439,6.558893940236309,6.001623323648283
6.290512651500135,6.002806408570544,6.894364989630066,5.47163995421759,5.944301038685412
6.914447406731029,6.291525094816,6.283225333336556,5.610090878930422,5.956052232496809
7.318541498467473,6.136363794307898,5.580792455389949,6.488186713492516,6.604755326072769
6.0856156301970525,5.3587164170671215,7.673109413373588,5.665682915413734,5.481647415916519
6.626992631666731,7.129558525463142,6.12321948060895,6.447003997198426,5.866578772516534
5.995896141127784,6.142117150939337,5.198308472586151,6.424731339558517,5.835474977398863
6.481503175036742,5.404827835536239,5.704314543469118,7.036003603793607,6.11890713531192
5.45787777286945,5.636322361407894,5.754957973366917,5.517223471462136,5.379549385297416
5.92839242916296,6.003267420400487,6.222142776640335,5.827761772835609,6.5029580522291734
5.88242763103825,6.094666584883586,6.816434463652054,5.8183455514435725,6.104003679634321
6.74311620882242,5.85765275860777,6.137913430091178,5.842426639972347,6.058269198578183
