Rn,BCN,PMP,ZGZ,HSC
3.7996295967487375,4.415340693310053,4.2842246546889795,4.812883781664299,4.097896730056917
3.785879308527166,4.588981050433534,4.392277534561928,4.106331179840396,4.476950982604364
3.9122163791849154,4.322477282899799,4.246778122102372,4.628261797355883,4.5075488620334205
3.9994276027486784,4.28119212449199,4.288618145566998,4.3509374291005765,4.682555343165542
3.941782016946812,4.193006650365964,4.35729259914822,4.39193378795277,4.143497736767085
3.740092653216738,4.376220433398931,4.2935919328169385,4.367245259911123,4.423324469364051
3.905759406812263,4.2578914912060055,4.131988718052103,4.256660191699712,4.261971175068557
3.93034158571802,4.260080318258266,4.338443756103516,4.043362858319523,4.1885574417884905
4.080638577239682,4.312725067138672,3.966881838711825,4.711237782179707,4.34831033571802
3.8062143422136403,4.275108375934639,4.486488303752861,4.20622049196802,4.400842454698351
3.9229885062786063,4.145022305575284,4.266762319237295,4.359694933650469,3.8343259638006035
3.9374999614677044,4.264017394094756,4.374379206185389,4.305124803022905,4.6903410632200915
3.744273445822976,4.1790236270788945,4.178373240461253,4.156146617850872,4.376854559387824
3.886118339769768,4.072798565180615,4.20454294994624,4.41452276827109,4.526684385357481
3.737338480323252,4.267380762581873,4.112640188197897,4.475706620649858,4.54510779332633
3.997030238912563,4.133756232984139,4.280754860001381,4.6731385125054254,4.420134842997849
3.543792917270853,4.197720383152817,4.246496797812106,4.548575083414714,4.011028752182469
3.9278132506091183,4.147012074788411,4.065934383507931,4.607598429978496,4.648682912190755
3.839455074734158,4.463616419320155,4.25660909787573,4.325886736012468,4.222003589976918
3.666230326951152,4.741986900869042,4.341408662121705,4.004684217048414,4.322884800458195
3.944678065752742,4.116295092033617,4.370766996133207,4.380575083722972,4.334687974717882
3.9734828448054764,4.20911777380741,4.452534376972854,4.27411740235608,4.017110997980291
4.147055847476227,4.047694389266197,4.423679236209754,4.10343632553563,4.248202006022136
3.9601606889204546,4.276809730915108,4.189943910849215,4.387220247827395,4.510241575915404
4.287486452044862,4.3375295003255205,4.308114099984217,4.460667311543166,4.424215605764678
