Rn,BCN,PMP,ZGZ,HSC
3.9852788905904752,4.046204846314709,4.522126978093928,4.282978096393624,4.34828012639826
4.145421423093237,4.040172499839706,4.422045967795632,4.407190072416055,4.123099510115806
3.881951572919133,4.685046070753926,3.9083717808578955,3.967267392861723,4.472355505432746
4.18863350454003,4.495942241013652,4.15222449254508,4.751790826970881,4.164515331538037
3.767420951766197,4.184757117069129,4.518603893241497,4.724977666681463,3.988585924861407
4.659655253092448,3.7179661375103574,4.269108473652541,4.049876126376065,4.154062675707268
4.35555876144255,4.451569451226129,4.209798639470881,4.35462023031832,3.8311819596724077
4.09724568839025,4.483305690264461,4.117873490458787,4.463838866262725,4.549815592139658
3.637829212227253,4.0918665028581716,4.458968191435843,3.9239118942106614,4.316645073168205
4.190481359308416,4.061098580408578,4.738320437344638,4.623210829917831,4.171349188294074
3.968402284564394,4.2657039912060055,4.579587416215376,4.323416854396011,4.379411523992365
3.8134551385436395,4.3369563324282865,4.208901607629024,4.427659314088147,4.732625132859355
3.89594261092369,4.364223595821496,4.353738033410274,4.530854388920948,4.532634272719875
4.296548477326981,4.709327004172585,4.0207787330704505,4.293589274088542,4.631559314149799
4.221207358620384,4.392598816842744,4.2437441276781485,4.302986877133148,4.662138120092527
4.149276001284821,4.260243618127071,4.739982566448173,4.06069695829141,4.694140347567472
4.327160921963778,4.236445263178662,4.08612403484306,4.362655716713029,4.354658724081637
4.2178687278670495,4.427123483985361,4.250116290468158,4.755554507477115,4.388097512601602
4.220445189813171,4.063006969413372,4.3525157889934505,4.474281311035156,3.981193696609651
4.444453114210957,3.9967451769896227,4.4905096111875595,4.509138974276456,4.265063854178997
4.210034341523142,4.389470765084932,4.721846532340002,4.2860736268939394,4.266150773173631
3.906887670960089,3.7600777365944604,4.515718864672111,4.196624678794784,4.038706577185429
3.8449693544946535,4.6847651703189115,4.292978460138494,4.35602087926383,4.2924296446520875
4.302564293447167,4.430569812504932,4.268210362906408,4.435392707285255,4.172076408309166
4.2375373455009075,4.418576712560172,4.300922971783263,4.80823605469983,4.687234897806187
