Rn,BCN,PMP,ZGZ,HSC
6.883165772428217,6.979057351338494,5.526470184326172,5.719985096724992,5.466281772888813
6.008636002688064,4.8263633963988,4.565845410848401,5.331432224548969,4.883403384808412
5.750744141254229,6.623047346921311,3.9549692684842137,5.75364759779468,4.404665917465367
8.84712927120248,7.339979545357301,4.548641912715951,5.769485827573796,5.545636796459709
5.696349547081387,5.9070518729613,4.534080269410438,5.25827950546422,6.2578951648830135
4.338867305480328,4.058934123245711,6.078323442911365,4.53693846083179,3.8333617141566325
5.108300828442131,4.524118600432406,7.162136117207635,8.145195046650995,5.278738002187198
4.7529130522737795,4.817335423734999,8.157341436012503,4.111014572615476,7.556956576317856
6.264144228905747,5.225645989486852,6.4501160690464925,7.905919497775049,6.159022655683694
6.162922652726321,7.273988743418271,10.63117654544791,5.79795176712508,8.932834782551245
7.276831164802473,5.5332770200119805,4.388227836372926,5.55557168390333,3.930954805354482
4.5198671793200305,5.171297014374094,4.027005618380517,7.203335516231576,5.736637666053379
5.730935283542908,4.395059565907901,6.424190403259907,5.124756999851502,3.837374225105207
5.206196696487899,5.991416301923929,4.32059136616815,5.768551895298908,6.332043598607643
5.395404343752517,4.853559159740959,4.61071399806701,4.656810524537391,4.169054208342562
4.4917701642537855,4.554086350903068,4.015044576113986,4.783941799832373,4.948653230962065
5.313517226386316,6.631095257002054,6.208612186392558,5.758874322950225,7.97490235948071
5.227078231339602,5.315856029077904,4.9807067556479545,7.383672222648699,8.34472066348361
5.976403816459105,8.396817276158284,6.968347018527002,4.228890959749517,7.242202247540975
6.82063285591676,8.431745824125624,6.995631109807909,6.110420620318541,7.327053384682567
8.665846283902827,7.802819438816345,5.32584648525592,4.413558488039627,6.471530088444346
4.7919333153164265,3.855956480675137,4.204912952541076,5.4240211408162855,3.5352422183321925
7.158076807395699,5.407791295002416,5.0424981264723945,6.718959375755074,5.947044569192474
6.108453259025652,7.6550774721755195,5.424957786638712,4.910469173156109,7.6375534608192055
5.616308703864973,6.23443332160871,6.101865906076333,6.021098461347757,5.687313630408847
