Rn,BCN,PMP,ZGZ,HSC
5.000006397565206,7.4410717487335205,6.950414339701335,8.135929346084595,8.465563853581747
5.193522016207377,6.963391542434692,6.953468322753906,7.0757960478464765,7.756045500437419
4.735819021860759,7.114648183186849,7.101318279902141,8.282835404078165,7.885327974955241
5.034309546152751,6.421590209007263,7.006364742914836,7.126301884651184,7.249025146166484
4.871543049812317,7.016374985376994,6.3697404861450195,7.254270871480306,8.035703500111898
4.8071796496709185,6.9837272961934405,6.946274836858113,7.294963518778483,7.758451461791992
4.964877525965373,7.239972988764445,6.892765919367473,7.000143369038899,7.549257675806682
5.279274980227153,6.23475448290507,6.8726859887441,7.123342672983806,6.900233109792073
5.469170928001404,7.05141035715739,6.3941733837127686,7.2978893121083575,8.369839588801065
5.002013603846232,7.259487231572469,7.199990113576253,6.878218650817871,6.713173111279805
5.107534686724345,7.311517874399821,7.64777151743571,7.925876935323079,6.753941297531128
5.160467187563579,8.011329253514608,7.582864046096802,7.329875469207764,7.900222619374593
5.192052920659383,6.696197668711345,7.932575543721517,7.798776865005493,6.966226418813069
4.614132881164551,7.449406385421753,7.901437600453694,7.818067034085591,7.73979651927948
4.654555559158325,7.651715159416199,7.297842184702556,7.834401210149129,6.863540490468343
5.217572649319966,7.285266359647115,7.6531117757161455,7.646310408910115,8.348694403966268
4.813588937123616,7.760072231292725,7.824434995651245,7.93683401743571,7.532346963882446
4.741926550865173,6.979967435201009,7.703979015350342,7.463452498118083,7.283701340357463
4.972169280052185,7.329675356547038,7.206216653188069,7.360217253367106,7.011662562688191
4.792356769243876,8.026659488677979,6.624335527420044,6.844609022140503,7.466586669286092
5.1038053433100385,7.5644211769104,6.578573226928711,7.284274617830913,7.4023458162943525
4.615333914756775,7.81986403465271,7.042381366093953,7.211187362670898,7.532063563664754
4.7622701327006025,6.695910692214966,7.705358902613322,7.037888367970784,7.1859636306762695
5.573605298995972,7.616283019383748,6.712220986684163,6.587130467096965,6.653373161951701
4.821849505106608,7.383111159006755,7.65949289004008,8.189212163289389,7.3322551647822065
