Rn,BCN,PMP,ZGZ,HSC
5.418604310025874,6.588674053703387,6.307621002197266,7.878065561510853,6.024983396235201
5.397494994487959,6.144554688758457,6.90428759388088,6.223337429085958,5.756064975384584
6.497712872691991,6.207972339748108,8.116263006151337,6.044030848237657,5.486682183963737
6.205331074822809,5.39733316480499,6.197019714670083,5.68538524195091,6.119357669476381
7.167073357965529,5.8433725022778065,6.103512360877597,5.6533593639885025,6.263884947472012
6.0683941791967015,5.539403895741885,6.095841161983529,5.8534995403486425,6.840844026545889
5.0952713170002415,5.833551583830843,6.2356323556801705,5.564506570088494,5.92366417167113
5.356288241356919,6.229884000168633,5.605464070113664,6.109157562255859,5.950886952508356
6.910896261942756,5.7092834158042045,5.475973345569728,7.327654887720482,6.525836590639095
5.326682218571299,6.374688807222032,6.054848385840347,5.636294610721549,6.014734641792848
5.247653685894209,6.176630079131765,6.992632207182265,5.9420473551012805,6.844309698675096
6.486608406932084,5.424618278582072,5.5189506294801065,5.24126587700598,5.562778708861046
6.342934834588434,5.641063690185547,5.66999848355952,5.522802923143525,6.483219815283706
6.1595252912069105,6.014205224735221,5.610873979391511,5.930286682758135,5.924842598512001
7.057683217156794,5.637552870917566,5.714242954844052,6.150922912912271,6.38173195750443
5.596890950940319,6.085070580551305,5.781051950356395,6.197885218354845,5.585165633368738
5.62854342116523,7.507348994618838,5.937352760550902,5.403859482598059,6.3057374069371175
6.351183822474529,6.1886642298747585,6.069333499239892,6.342643541159089,5.740139204202239
6.17150017649857,7.28226592860271,6.305858022158908,5.209541714068541,6.088530039049916
6.440964649633034,6.061749566461622,5.460622492524767,6.701360643524485,5.474312103900713
5.422526723330783,5.371671499665251,6.299455229769048,5.867689702928681,5.440623371871476
5.678198077015041,6.119210154739852,5.294999820669902,5.78772098501933,5.913354342745752
6.960509310063627,5.988004153536767,6.177380984591455,6.344794047247503,7.509663650670002
5.968875373761678,5.96866981270387,5.431980093729865,5.604996828688789,6.448120235167828
7.193016445513853,5.506984199445272,5.963474234354865,6.3017996168628185,5.868033222316467
