Rn,BCN,PMP,ZGZ,HSC
8.254001737895765,9.556374720523232,9.193441973234478,8.733495571738795,8.38126136378238
7.926738618549548,8.672974154823704,8.822374444258841,9.863102882786801,8.665219919305098
8.353875170255963,9.239974895276521,9.267745690596731,9.654812340987355,9.034938731946443
7.9520263671875,10.1680125989412,8.905779065583882,9.575699695787932,9.00775953594007
8.218491724917763,9.50826231303968,8.956285657380757,9.674016330116674,8.937842077957956
7.923719265586452,9.013277957313939,9.641335617868524,8.825929701955696,9.165940214458265
7.879866228605572,8.876439104582134,8.865119612844367,9.166069030761719,8.969397976523952
8.084753177040502,8.555838213468853,9.266544301886308,9.410472869873047,8.85289969193308
7.359559711657073,8.901805837530839,9.236768782766243,8.742574671695106,9.071471284565172
7.988298677143297,9.308688675729853,8.990225179571855,9.421179841694078,8.022470373856393
7.708438351279811,9.618808625873767,9.188954001978823,9.550589310495477,8.571690569425884
8.177861745733964,9.084242007606909,8.613562172337582,9.142059004934211,9.099555085834703
7.871802721525493,8.688801855789988,9.465596168919614,8.817174329255757,8.93654267160516
7.9534961901212995,9.060598192716899,8.800913318834807,8.89212457757247,8.641764269377056
7.828281603361431,8.848985692074425,9.374277697111431,9.019241533781353,8.76641038593493
7.857893732974404,8.70473219219007,9.080527255409642,9.396693059017784,9.09650300678454
7.806541924727591,8.363080878006784,8.346438678942228,8.97162467554996,8.599395832262541
8.42862215544048,8.402662939774363,8.475521689967104,8.640374956632915,9.065740565249794
7.734996996427837,8.526454845227693,9.030851464522513,8.621454178659539,9.068914473684211
7.587464704011616,8.56486527292352,8.722450336657072,8.856825497275905,9.78076689870734
7.2874804848118835,8.946613311767578,8.751462795859888,9.40348791825144,9.278205670808491
7.693949729517887,8.015501443963302,9.298317758660568,8.954587434467516,9.417733041863693
7.7921090377004525,8.961415782727693,9.459989206414473,9.905121492084705,10.149428478040193
7.767245925100226,9.277377399645353,9.40327935469778,9.57411197863127,8.657307353772616
7.841433796129729,9.222481577019943,8.603383315236945,8.651318038137335,9.517123172157689
