Rn,BCN,PMP,ZGZ,HSC
4.7917694473266605,6.312796592712402,6.373322525024414,5.985209884643555,5.716584930419922
5.01084774017334,6.407012329101563,6.7208476257324214,6.5251930236816404,6.43105484008789
4.686608238220215,6.88858039855957,6.481391296386719,6.831256637573242,6.786689376831054
4.765504951477051,6.307914047241211,6.177252655029297,6.622413558959961,7.454307250976562
4.611949119567871,6.390671768188477,6.949255828857422,6.647504386901855,7.379646606445313
4.392845191955566,6.525489044189453,7.317958297729493,6.227768974304199,6.572121200561523
4.314813537597656,6.1074896240234375,6.558294830322265,6.657222633361816,6.422617378234864
4.593055229187012,8.286789245605469,7.272804412841797,6.658506317138672,6.600762863159179
4.372286491394043,5.979636878967285,6.015456085205078,6.809836540222168,6.996146011352539
5.310386505126953,7.345193328857422,7.416700668334961,6.628325042724609,6.59060791015625
4.488278312683105,6.412480850219726,6.740563583374024,6.385273895263672,6.538329429626465
4.627392654418945,6.474833793640137,6.669368667602539,6.62170181274414,7.157394104003906
4.083431434631348,6.754258880615234,6.715470504760742,5.954577674865723,7.660400924682617
4.724288482666015,6.787774238586426,6.888446197509766,7.39863151550293,8.659949798583984
4.429126510620117,6.580705413818359,6.27338752746582,6.120521049499512,7.226369247436524
5.119405250549317,5.711061630249024,6.410743865966797,6.762281036376953,6.305069808959961
5.093526954650879,6.808109436035156,6.978897323608399,6.780966567993164,6.384563751220703
4.7614091110229495,7.376992568969727,7.294122772216797,6.383325233459472,6.335483093261718
5.0356459808349605,6.009912567138672,7.0545188903808596,5.949767723083496,6.993469772338867
4.282418212890625,6.844669952392578,7.092933769226074,5.823747253417968,7.36088623046875
4.671587791442871,5.976091003417968,7.114126586914063,6.52186653137207,6.415236129760742
4.8887160110473635,6.415923614501953,6.227150726318359,6.014295654296875,6.658737411499024
4.772190704345703,6.848406524658203,7.531574783325195,6.9512038421630855,6.228633804321289
3.94794002532959,7.199410171508789,6.2734002685546875,6.87302749633789,7.117978897094726
4.298921051025391,6.553193893432617,7.692883758544922,6.859880599975586,6.841434707641602
