Rn,BCN,PMP,ZGZ,HSC
4.455577488949424,5.560730100932874,5.788248323139391,5.620032300447162,5.253145157663446
4.0284477635433795,5.643220680638364,5.411420601292661,5.434848825555099,5.715057533665707
4.808561345150596,5.258025079024465,6.993508067883943,5.558265726189864,5.314892417506168
4.55860700105366,5.151800095407586,7.146261877762644,5.0885983517295434,5.105509828266345
4.253813452469675,6.024271633750514,6.2151327835886105,5.916837190326891,5.956104599802118
4.241019640470806,5.942677146510074,5.422031442742599,5.748614903500205,5.240567297684519
4.257499534205387,5.379977898848685,7.142214805201481,5.169785710384971,6.14235819766396
5.049767303466797,5.298909076891447,6.131400379381682,6.389354344418174,5.662800678453947
4.503654399671053,5.09706991095292,6.188386174252159,5.422781452379729,6.171455142372533
5.384844689620168,6.01291813097502,5.0679878636410365,6.516178331877056,5.564318084716797
4.678232253225226,5.0304201628032486,5.183023713764391,5.687227992007607,5.724386476215563
4.340913190339741,6.3744759409051195,5.80337347733347,5.29447330675627,6.702545607717414
4.352413619192023,5.650898060045744,6.272190294767681,5.852668119731702,6.05616908826326
4.457686012669614,6.366256071391859,5.778470691881682,5.614428831401624,5.780523922568873
4.150560921116879,4.949563116776316,5.6457876908151725,6.372023451955695,5.485541775352076
4.2152660169099505,5.483727706106086,5.091684963828639,6.212695673892372,4.818582113165604
5.329453920063219,5.787289549175061,5.732838721024363,5.491360835025185,5.726784073679071
4.187962381463302,5.084082954808285,5.213669264943976,6.716392918636925,5.137520438746402
4.475576782226563,5.453283370168585,5.448038402356599,5.3850555821468955,5.577313272576583
4.609924758108039,5.968217709189967,5.609979729903372,6.992427665308902,5.658423815275493
4.605782960590563,5.4209551761024874,5.184521685148541,5.205578010960629,5.173361406828228
4.755347522936369,6.109376646343031,4.97642139635588,4.833020782470703,6.174643747430099
4.402031908537213,5.193467391164679,6.4965676960192225,6.03615578099301,5.41750797472502
5.921355518541838,5.342863986366673,5.458539661608245,5.3134411460474915,5.642092413651316
4.307796960127981,5.451419187846937,5.649384147242496,6.000254339920847,5.433038089149877
