,indicativo,fecha,tmed,velmedia,presmed
5983,9898,2017-02-04,7.8,2.2,946.75
5987,9898,2017-02-05,5.4,5.0,947.7
5991,9898,2017-02-06,7.4,3.9,953.75
5994,9898,2017-02-07,10.2,2.5,953.7
5999,9898,2017-02-08,6.6,2.8,
6001,9898,2017-02-09,5.0,1.4,953.6
6007,9898,2017-02-10,6.3,4.2,949.85
6011,9898,2017-02-11,5.8,3.9,948.8
6014,9898,2017-02-12,9.8,8.6,945.05
6019,9898,2017-02-13,9.8,6.9,947.1500000000001
6021,9898,2017-02-14,9.2,1.7,957.45
6026,9898,2017-02-15,10.1,1.9,965.6
6029,9898,2017-02-16,10.4,0.8,965.95
6032,9898,2017-02-17,9.9,1.4,962.35
6037,9898,2017-02-18,8.3,1.4,957.05
6040,9898,2017-02-19,7.7,1.7,959.75
6044,9898,2017-02-20,8.1,1.4,960.7
6051,9898,2017-02-21,8.7,1.4,959.4
6054,9898,2017-02-22,10.4,1.1,957.0
6058,9898,2017-02-23,10.2,1.1,952.1500000000001
6061,9898,2017-02-24,9.8,1.4,949.75
6064,9898,2017-02-25,7.0,1.9,954.3499999999999
6069,9898,2017-02-26,8.4,1.4,954.8
6075,9898,2017-02-27,9.6,1.4,949.35
6078,9898,2017-02-28,8.4,2.8,947.95
6080,9898,2017-03-01,8.6,1.4,953.4
6084,9898,2017-03-02,11.3,1.1,953.45
6090,9898,2017-03-03,9.4,7.5,941.55
6094,9898,2017-03-04,7.0,2.8,938.8
6097,9898,2017-03-05,8.2,1.9,
6100,9898,2017-03-06,12.5,3.6,954.95
6104,9898,2017-03-07,10.2,5.3,957.0
6109,9898,2017-03-08,14.4,2.2,959.65
6115,9898,2017-03-09,15.7,1.7,959.9000000000001
6118,9898,2017-03-10,18.3,1.7,955.95
6120,9898,2017-03-11,15.9,1.1,952.9
6126,9898,2017-03-12,12.4,3.9,950.05
6131,9898,2017-03-13,13.2,2.5,956.95
6135,9898,2017-03-14,12.6,1.9,963.0999999999999
6138,9898,2017-03-15,13.0,1.1,961.7
6142,9898,2017-03-16,14.0,1.9,958.85
6145,9898,2017-03-17,14.1,0.8,957.7
6148,9898,2017-03-18,13.2,2.2,955.6
6153,9898,2017-03-19,14.2,1.1,952.7
6156,9898,2017-03-20,14.8,1.4,949.85
6160,9898,2017-03-21,10.4,2.2,949.3
6164,9898,2017-03-22,8.4,1.9,946.65
6170,9898,2017-03-23,6.6,1.4,946.05
6172,9898,2017-03-24,7.5,1.1,949.3
6178,9898,2017-03-25,3.2,3.3,948.1
6182,9898,2017-03-26,9.6,4.4,952.8
6187,9898,2017-03-27,9.1,3.3,955.55
6191,9898,2017-03-28,12.0,1.7,960.75
6193,9898,2017-03-29,13.0,1.4,961.3499999999999
6196,9898,2017-03-30,14.3,4.2,959.05
6202,9898,2017-03-31,13.4,2.5,954.7
6207,9898,2017-04-01,9.8,3.6,952.5999999999999
6208,9898,2017-04-02,10.2,3.3,954.75
6212,9898,2017-04-03,10.6,2.2,957.6
6217,9898,2017-04-04,12.7,1.7,957.0
6221,9898,2017-04-05,12.8,1.9,955.55
6227,9898,2017-04-06,13.4,1.9,953.4000000000001
6229,9898,2017-04-07,12.7,1.4,955.75
6235,9898,2017-04-08,16.0,1.4,956.7
6239,9898,2017-04-09,15.0,2.8,958.8
6241,9898,2017-04-10,16.4,1.7,958.7
6246,9898,2017-04-11,16.0,2.5,956.05
6249,9898,2017-04-12,14.6,1.7,955.2
6253,9898,2017-04-13,17.6,1.7,952.0999999999999
6259,9898,2017-04-14,18.4,1.9,952.0
6260,9898,2017-04-15,14.8,2.2,954.8
6264,9898,2017-04-16,13.2,1.7,956.3499999999999
6268,9898,2017-04-17,15.7,1.7,952.95
6274,9898,2017-04-18,16.4,1.9,951.35
6276,9898,2017-04-19,13.4,3.1,955.35
6280,9898,2017-04-20,12.2,3.1,960.05
6286,9898,2017-04-21,11.6,2.2,962.0
6288,9898,2017-04-22,13.6,1.7,958.8
6293,9898,2017-04-23,16.2,1.4,953.75
6299,9898,2017-04-24,16.8,2.5,950.7
6301,9898,2017-04-25,14.2,2.8,945.5
6307,9898,2017-04-26,10.1,2.2,945.0999999999999
6310,9898,2017-04-27,8.0,1.4,949.55
6314,9898,2017-04-28,7.6,1.4,951.7
6316,9898,2017-04-29,9.5,3.9,949.5
6320,9898,2017-04-30,10.1,2.8,946.2
6326,9898,2017-05-01,9.3,2.5,952.45
6329,9898,2017-05-02,14.0,2.8,954.15
6332,9898,2017-05-03,13.9,1.9,951.7
6337,9898,2017-05-04,16.5,3.1,948.55
6342,9898,2017-05-05,17.6,5.6,946.8499999999999
6344,9898,2017-05-06,14.8,2.8,951.3499999999999
6350,9898,2017-05-07,16.5,2.8,954.65
6352,9898,2017-05-08,16.6,1.7,952.15
6356,9898,2017-05-09,16.2,3.1,945.95
6360,9898,2017-05-10,17.2,3.9,940.7
6366,9898,2017-05-11,15.3,2.5,938.05
6371,9898,2017-05-12,15.0,1.7,944.65
6375,9898,2017-05-13,16.0,1.7,952.3
6379,9898,2017-05-14,18.6,1.9,958.9
6381,9898,2017-05-15,19.9,1.4,962.5
6385,9898,2017-05-16,21.8,1.7,960.55
6389,9898,2017-05-17,20.0,4.7,955.4000000000001
6393,9898,2017-05-18,11.8,2.2,950.7
6397,9898,2017-05-19,11.8,2.5,954.95
6402,9898,2017-05-20,14.8,2.2,958.4000000000001
6405,9898,2017-05-21,18.1,3.1,955.6
6409,9898,2017-05-22,20.6,2.2,953.25
6414,9898,2017-05-23,21.0,1.4,956.35
6418,9898,2017-05-24,23.0,1.7,955.7
6423,9898,2017-05-25,24.6,1.9,951.8
6426,9898,2017-05-26,23.4,4.2,950.95
6428,9898,2017-05-27,22.6,6.1,953.25
6433,9898,2017-05-28,22.2,5.6,954.4000000000001
6438,9898,2017-05-29,20.3,3.3,952.4
6440,9898,2017-05-30,21.0,2.2,953.3499999999999
6446,9898,2017-05-31,20.1,1.9,955.05
6448,9898,2017-06-01,22.0,1.9,954.8
6452,9898,2017-06-02,22.2,2.2,953.7
6459,9898,2017-06-03,18.6,1.7,953.0
6460,9898,2017-06-04,14.1,1.4,953.6
6465,9898,2017-06-05,17.1,2.8,950.7
6469,9898,2017-06-06,17.3,2.8,951.55
6474,9898,2017-06-07,17.1,1.4,956.45
6478,9898,2017-06-08,21.8,3.6,952.65
6483,9898,2017-06-09,22.2,2.8,952.7
6484,9898,2017-06-10,23.6,2.5,954.4000000000001
6489,9898,2017-06-11,26.2,1.9,953.7
6495,9898,2017-06-12,26.0,2.2,953.4
6498,9898,2017-06-13,26.8,3.6,950.9
6500,9898,2017-06-14,27.4,3.1,950.9
6505,9898,2017-06-15,27.8,1.7,954.05
6509,9898,2017-06-16,25.0,2.5,956.5999999999999
6513,9898,2017-06-17,27.6,1.9,953.55
6518,9898,2017-06-18,27.0,3.3,952.9
6521,9898,2017-06-19,26.9,5.0,955.7
6527,9898,2017-06-20,26.4,2.5,954.9
6531,9898,2017-06-21,27.0,1.7,953.25
6534,9898,2017-06-22,28.6,1.1,954.6
6539,9898,2017-06-23,28.8,1.9,955.8499999999999
6543,9898,2017-06-24,25.7,1.9,954.3
6544,9898,2017-06-25,23.4,3.3,952.55
6548,9898,2017-06-26,22.2,2.5,949.95
6552,9898,2017-06-27,24.0,2.8,945.3
6559,9898,2017-06-28,19.5,2.2,942.75
6563,9898,2017-06-29,17.1,3.1,947.05
6567,9898,2017-06-30,14.8,3.3,951.55
6570,9898,2017-07-01,16.2,3.9,956.9
6573,9898,2017-07-02,18.7,2.5,958.3499999999999
6579,9898,2017-07-03,20.6,1.9,957.6500000000001
6580,9898,2017-07-04,24.9,3.6,954.5
6587,9898,2017-07-05,25.5,5.3,953.5
6591,9898,2017-07-06,23.8,2.2,954.4
6593,9898,2017-07-07,27.1,4.4,954.5
6598,9898,2017-07-08,23.8,3.3,952.15
6602,9898,2017-07-09,23.2,1.4,949.9
6604,9898,2017-07-10,24.8,2.2,950.3
6611,9898,2017-07-11,25.0,3.1,952.5
6615,9898,2017-07-12,28.0,1.9,954.5
6619,9898,2017-07-13,27.2,3.3,954.5
6621,9898,2017-07-14,23.4,2.2,954.3
6627,9898,2017-07-15,22.8,1.7,955.25
6630,9898,2017-07-16,26.2,2.2,955.75
6634,9898,2017-07-17,26.2,5.6,954.15
6636,9898,2017-07-18,25.6,5.6,951.4000000000001
6640,9898,2017-07-19,25.8,5.8,950.0
6644,9898,2017-07-20,24.2,1.7,949.15
6648,9898,2017-07-21,22.2,3.9,948.9000000000001
6652,9898,2017-07-22,24.4,2.5,951.85
6658,9898,2017-07-23,23.6,1.9,954.5
6663,9898,2017-07-24,22.0,4.2,953.4
6664,9898,2017-07-25,21.5,2.5,951.45
6669,9898,2017-07-26,22.6,2.5,950.9000000000001
6673,9898,2017-07-27,26.6,2.8,950.6500000000001
6677,9898,2017-07-28,27.2,2.2,952.5
6683,9898,2017-07-29,27.2,3.1,952.1500000000001
6685,9898,2017-07-30,28.5,3.1,949.05
6689,9898,2017-07-31,27.6,5.0,946.95
6693,9898,2017-08-01,25.0,3.1,951.5999999999999
6696,9898,2017-08-02,28.4,2.8,955.0999999999999
6703,9898,2017-08-03,30.0,1.7,953.25
6707,9898,2017-08-04,29.9,2.5,952.4000000000001
6708,9898,2017-08-05,26.9,2.5,952.1
6715,9898,2017-08-06,22.5,2.2,954.4
6716,9898,2017-08-07,26.3,5.0,950.55
6722,9898,2017-08-08,21.4,3.6,950.4
6724,9898,2017-08-09,16.1,1.9,954.85
6729,9898,2017-08-10,17.5,3.6,956.9000000000001
6734,9898,2017-08-11,19.8,2.2,956.3
6738,9898,2017-08-12,21.1,1.9,957.05
6743,9898,2017-08-13,23.7,2.2,954.6
6745,9898,2017-08-14,25.0,4.4,953.7
6751,9898,2017-08-15,25.4,3.6,954.75
6752,9898,2017-08-16,25.2,1.7,955.7
6757,9898,2017-08-17,26.0,2.2,955.5
6762,9898,2017-08-18,27.2,2.5,952.95
6765,9898,2017-08-19,23.4,1.9,955.2
6771,9898,2017-08-20,21.1,2.2,957.0999999999999
6774,9898,2017-08-21,24.8,2.5,955.75
6778,9898,2017-08-22,27.0,3.1,952.9
6782,9898,2017-08-23,25.7,3.6,955.15
6787,9898,2017-08-24,24.0,3.6,954.35
6791,9898,2017-08-25,26.2,5.6,952.7
6793,9898,2017-08-26,26.6,4.4,953.25
6799,9898,2017-08-27,25.0,2.2,953.95
6801,9898,2017-08-28,24.8,2.8,952.2
6806,9898,2017-08-29,22.2,3.6,952.1500000000001
6810,9898,2017-08-30,22.4,3.1,951.45
6815,9898,2017-08-31,20.0,2.5,953.9
6818,9898,2017-09-01,17.5,3.1,955.2
6823,9898,2017-09-02,18.9,2.2,956.05
6825,9898,2017-09-03,20.2,1.7,952.2
6828,9898,2017-09-04,22.6,1.4,953.4000000000001
6833,9898,2017-09-05,23.8,1.7,957.75
6838,9898,2017-09-06,22.0,2.2,956.8
6841,9898,2017-09-07,19.6,2.2,953.5
6844,9898,2017-09-08,19.2,1.9,949.15
6848,9898,2017-09-09,17.1,2.8,943.85
6855,9898,2017-09-10,15.8,3.3,947.0
6859,9898,2017-09-11,19.4,3.1,948.6
6863,9898,2017-09-12,18.2,3.3,953.35
6864,9898,2017-09-13,20.4,1.7,957.0999999999999
6868,9898,2017-09-14,19.4,2.8,953.4
6872,9898,2017-09-15,12.3,1.4,951.3
6876,9898,2017-09-16,12.5,2.2,950.9
6881,9898,2017-09-17,14.5,1.4,953.6
6884,9898,2017-09-18,15.8,2.2,954.05
6890,9898,2017-09-19,15.6,2.2,956.1
6893,9898,2017-09-20,15.8,1.4,955.65
6896,9898,2017-09-21,18.8,2.2,953.75
6900,9898,2017-09-22,17.1,2.8,956.75
6906,9898,2017-09-23,18.1,1.4,956.6
6908,9898,2017-09-24,21.2,1.4,955.8
6912,9898,2017-09-25,20.4,2.2,954.55
6916,9898,2017-09-26,17.9,1.4,956.4000000000001
6922,9898,2017-09-27,18.5,2.5,958.05
6927,9898,2017-09-28,20.0,2.2,959.95
6929,9898,2017-09-29,20.0,1.4,958.0
6932,9898,2017-09-30,17.0,1.4,956.3
6938,9898,2017-10-01,17.0,1.4,957.0999999999999
6940,9898,2017-10-02,20.0,0.8,958.75
6947,9898,2017-10-03,19.1,2.2,957.9
6950,9898,2017-10-04,20.4,1.7,960.1
6953,9898,2017-10-05,21.5,1.7,957.15
6958,9898,2017-10-06,19.2,2.2,954.6500000000001
6960,9898,2017-10-07,14.8,1.7,958.15
6965,9898,2017-10-08,17.0,1.9,955.75
6971,9898,2017-10-09,17.4,0.8,956.05
6974,9898,2017-10-10,17.9,1.4,956.65
6978,9898,2017-10-11,18.4,1.9,958.6
6983,9898,2017-10-12,19.2,1.7,961.4
6984,9898,2017-10-13,19.7,1.9,961.25
6989,9898,2017-10-14,18.8,3.1,961.9
6992,9898,2017-10-15,19.2,2.5,962.5
6997,9898,2017-10-16,18.8,3.3,961.6500000000001
7001,9898,2017-10-17,17.0,3.9,957.35
7006,9898,2017-10-18,13.6,4.4,949.7
7011,9898,2017-10-19,13.4,1.4,948.05
7013,9898,2017-10-20,14.4,1.9,953.7
7018,9898,2017-10-21,16.6,1.7,958.0
7023,9898,2017-10-22,13.0,2.8,959.55
7026,9898,2017-10-23,13.0,1.1,960.1500000000001
7028,9898,2017-10-24,15.8,0.8,959.75
7033,9898,2017-10-25,18.5,1.7,960.4000000000001
7037,9898,2017-10-26,19.0,1.4,962.45
7041,9898,2017-10-27,17.8,1.9,961.05
7044,9898,2017-10-28,15.2,1.9,959.7
7050,9898,2017-10-29,12.6,1.4,956.0
7055,9898,2017-10-30,13.4,1.1,953.6
7059,9898,2017-10-31,10.6,1.7,957.25
7061,9898,2017-11-01,13.6,2.8,957.6
7065,9898,2017-11-02,14.2,2.8,954.85
7068,9898,2017-11-03,14.7,3.1,950.85
7073,9898,2017-11-04,13.2,1.1,947.75
7078,9898,2017-11-05,10.4,3.6,951.6
7080,9898,2017-11-06,8.0,3.1,953.5
7084,9898,2017-11-07,7.0,1.9,951.8
7088,9898,2017-11-08,8.0,2.5,954.75
7095,9898,2017-11-09,8.6,2.5,957.4
7097,9898,2017-11-10,10.0,2.5,959.6
7100,9898,2017-11-11,13.6,2.8,957.75
7106,9898,2017-11-12,12.6,3.1,952.45
7111,9898,2017-11-13,7.3,3.1,949.95
7115,9898,2017-11-14,7.2,1.4,953.6
7118,9898,2017-11-15,6.0,1.1,954.35
7123,9898,2017-11-16,8.2,1.1,955.55
7127,9898,2017-11-17,8.4,1.1,955.5
7129,9898,2017-11-18,9.2,1.4,955.75
7132,9898,2017-11-19,7.4,1.1,956.95
7137,9898,2017-11-20,8.3,1.1,958.2
7142,9898,2017-11-21,9.0,1.1,956.6
7147,9898,2017-11-22,10.0,1.7,952.3
7149,9898,2017-11-23,11.9,2.2,952.9
7154,9898,2017-11-24,13.2,1.1,954.45
7159,9898,2017-11-25,9.6,2.8,954.95
7161,9898,2017-11-26,7.2,1.9,960.75
7165,9898,2017-11-27,4.0,2.2,960.9
7168,9898,2017-11-28,5.2,1.9,951.4
7173,9898,2017-11-29,5.6,1.4,943.0999999999999
7177,9898,2017-11-30,3.7,2.5,948.0
7182,9898,2017-12-01,2.2,2.8,948.7
7186,9898,2017-12-02,2.6,3.6,951.45
7190,9898,2017-12-03,3.2,1.7,959.1
7194,9898,2017-12-04,3.0,1.7,966.2
7199,9898,2017-12-05,2.6,1.1,969.0
7203,9898,2017-12-06,3.2,0.8,967.3499999999999
7207,9898,2017-12-07,2.9,1.4,963.85
7211,9898,2017-12-08,6.6,2.5,959.0
7215,9898,2017-12-09,6.6,1.9,955.3
7219,9898,2017-12-10,5.7,1.7,941.55
7220,9898,2017-12-11,5.7,1.7,932.3
7224,9898,2017-12-12,4.8,2.5,948.75
7230,9898,2017-12-13,2.8,1.1,957.05
7235,9898,2017-12-14,7.9,1.9,949.9
7239,9898,2017-12-15,5.4,2.5,945.2
7241,9898,2017-12-16,5.0,2.2,953.0
7246,9898,2017-12-17,5.0,1.4,961.3499999999999
7249,9898,2017-12-18,5.6,2.5,959.75
7252,9898,2017-12-19,5.0,1.4,962.2
7258,9898,2017-12-20,4.4,2.2,965.45
7263,9898,2017-12-21,4.0,1.4,968.75
7267,9898,2017-12-22,4.8,1.1,967.4
7268,9898,2017-12-23,2.0,1.4,968.4
7275,9898,2017-12-24,2.2,0.8,965.95
7276,9898,2017-12-25,1.7,2.2,958.7
7281,9898,2017-12-26,4.3,1.1,947.05
7287,9898,2017-12-27,4.5,3.6,939.7
7288,9898,2017-12-28,4.2,2.2,946.25
7295,9898,2017-12-29,7.9,2.8,953.7
7298,9898,2017-12-30,11.0,1.7,958.4
7300,9898,2017-12-31,7.2,1.4,956.3
7306,9898,2018-01-01,5.4,1.7,960.3
7310,9898,2018-01-02,9.4,2.5,960.1500000000001
7313,9898,2018-01-03,13.4,2.8,960.15
7319,9898,2018-01-04,12.6,2.5,955.5999999999999
7322,9898,2018-01-05,10.1,1.4,946.3499999999999
7325,9898,2018-01-06,6.2,4.2,936.0
7329,9898,2018-01-07,5.6,3.9,938.05
7332,9898,2018-01-08,2.2,1.7,945.75
7337,9898,2018-01-09,2.2,1.1,950.65
7343,9898,2018-01-10,6.0,1.4,950.6
7346,9898,2018-01-11,4.4,2.8,952.75
7350,9898,2018-01-12,5.6,1.7,956.25
7353,9898,2018-01-13,3.8,3.3,953.4000000000001
7357,9898,2018-01-14,4.4,1.7,952.45
7361,9898,2018-01-15,3.3,0.8,957.8499999999999
7367,9898,2018-01-16,8.1,,
7368,9898,2018-01-17,7.3,5.0,
7374,9898,2018-01-18,5.4,,
7377,9898,2018-01-19,8.7,,
7381,9898,2018-01-20,8.7,,
7384,9898,2018-01-21,12.8,,
7389,9898,2018-01-22,11.8,,
7392,9898,2018-01-23,10.6,1.7,
7397,9898,2018-01-24,9.9,3.1,
7400,9898,2018-01-25,6.5,2.5,954.0999999999999
7404,9898,2018-01-26,5.4,1.9,952.5
7408,9898,2018-01-27,6.4,1.4,962.4000000000001
7413,9898,2018-01-28,7.8,1.1,970.05
7419,9898,2018-01-29,7.4,1.4,968.65
7420,9898,2018-01-30,7.8,0.8,963.95
7427,9898,2018-01-31,7.0,1.1,956.8
7428,9898,2018-02-01,4.9,2.2,946.0
7435,9898,2018-02-02,4.1,2.8,944.85
7437,9898,2018-02-03,3.9,2.8,947.05
7443,9898,2018-02-04,2.8,3.3,945.25
7446,9898,2018-02-05,3.6,2.2,943.0999999999999
7451,9898,2018-02-06,2.4,1.4,943.05
7453,9898,2018-02-07,2.6,1.7,947.5
7457,9898,2018-02-08,2.8,2.8,951.55
7462,9898,2018-02-09,1.6,1.9,951.6500000000001
7467,9898,2018-02-10,4.7,3.3,952.75
7469,9898,2018-02-11,7.8,2.2,951.45
7475,9898,2018-02-12,4.6,2.5,951.55
7477,9898,2018-02-13,-0.4,1.1,951.65
7483,9898,2018-02-14,5.6,1.7,951.45
7487,9898,2018-02-15,11.4,1.4,956.3499999999999
7488,9898,2018-02-16,12.5,1.9,957.9000000000001
7492,9898,2018-02-17,8.8,2.5,955.75
7496,9898,2018-02-18,6.6,1.1,955.15
7502,9898,2018-02-19,8.8,1.4,950.95
7505,9898,2018-02-20,10.6,3.9,947.3
7509,9898,2018-02-21,6.8,3.3,944.0
7514,9898,2018-02-22,4.6,2.8,941.0
7518,9898,2018-02-23,2.2,1.7,941.0
7520,9898,2018-02-24,2.9,1.4,943.4
7525,9898,2018-02-25,6.1,1.9,944.3499999999999
7528,9898,2018-02-26,5.6,2.2,940.75
7535,9898,2018-02-27,0.5,2.5,941.6500000000001
7537,9898,2018-02-28,2.0,7.5,935.5
7540,9898,2018-03-01,7.1,6.1,926.65
7544,9898,2018-03-02,4.7,3.1,932.55
7548,9898,2018-03-03,9.3,2.2,934.25
7553,9898,2018-03-04,9.2,1.9,933.6
7559,9898,2018-03-05,8.3,2.2,929.95
7561,9898,2018-03-06,7.7,1.4,933.75
7565,9898,2018-03-07,6.0,1.9,941.55
7569,9898,2018-03-08,8.0,1.4,945.5999999999999
7575,9898,2018-03-09,11.6,2.5,946.25
7578,9898,2018-03-10,12.3,3.3,941.15
7583,9898,2018-03-11,10.0,2.2,937.75
7586,9898,2018-03-12,8.8,1.7,945.1500000000001
7590,9898,2018-03-13,8.0,1.4,950.4
7594,9898,2018-03-14,8.4,3.9,943.0
7597,9898,2018-03-15,9.5,1.9,936.75
7602,9898,2018-03-16,8.2,1.4,939.5
7607,9898,2018-03-17,4.0,1.4,935.9000000000001
7609,9898,2018-03-18,5.4,2.8,938.2
7614,9898,2018-03-19,4.9,1.9,939.7
7618,9898,2018-03-20,5.0,2.8,945.5
7622,9898,2018-03-21,5.4,2.2,954.45
7626,9898,2018-03-22,6.0,2.8,953.1
7631,9898,2018-03-23,8.2,2.5,941.85
7633,9898,2018-03-24,7.3,3.3,934.2
7636,9898,2018-03-25,7.6,2.2,943.25
7642,9898,2018-03-26,8.6,3.6,952.1
7646,9898,2018-03-27,11.2,3.6,955.7
7649,9898,2018-03-28,13.2,2.2,950.5999999999999
7652,9898,2018-03-29,10.4,1.7,943.6500000000001
7656,9898,2018-03-30,9.6,1.4,938.85
7660,9898,2018-03-31,6.5,3.6,943.9
7666,9898,2018-04-01,8.4,1.9,950.6500000000001
7670,9898,2018-04-02,11.8,5.0,945.25
7673,9898,2018-04-03,13.0,2.5,942.95
7677,9898,2018-04-04,11.4,1.7,947.95
7681,9898,2018-04-05,11.2,1.7,953.95
7684,9898,2018-04-06,13.5,5.8,949.0
7689,9898,2018-04-07,12.5,6.1,943.6
7693,9898,2018-04-08,9.2,2.5,940.7
7696,9898,2018-04-09,7.0,3.1,942.3
7700,9898,2018-04-10,5.5,4.7,936.3499999999999
7706,9898,2018-04-11,4.6,3.3,930.55
7711,9898,2018-04-12,7.4,1.9,936.8499999999999
7714,9898,2018-04-13,9.4,3.6,944.05
7718,9898,2018-04-14,10.8,2.2,951.6
7722,9898,2018-04-15,12.6,1.9,950.5
7725,9898,2018-04-16,12.4,1.4,951.6
7730,9898,2018-04-17,14.0,1.1,958.5
7735,9898,2018-04-18,17.4,2.8,960.8
7739,9898,2018-04-19,17.0,3.3,960.0
7741,9898,2018-04-20,16.0,3.3,958.25
7747,9898,2018-04-21,16.5,1.9,955.95
7749,9898,2018-04-22,16.5,2.8,953.7
7752,9898,2018-04-23,14.4,2.5,955.5
7756,9898,2018-04-24,17.1,1.7,955.05
7762,9898,2018-04-25,18.0,1.9,953.85
7765,9898,2018-04-26,14.8,2.5,952.4
7771,9898,2018-04-27,17.2,3.3,948.25
7774,9898,2018-04-28,15.8,3.9,944.5
7776,9898,2018-04-29,10.2,1.4,943.95
7782,9898,2018-04-30,9.4,1.4,948.05
7787,9898,2018-05-01,9.2,1.9,948.0
7790,9898,2018-05-02,11.0,2.8,947.55
7795,9898,2018-05-03,12.6,3.1,947.5
7797,9898,2018-05-04,12.9,2.2,949.45
7802,9898,2018-05-05,12.9,2.5,952.6
7806,9898,2018-05-06,17.0,1.1,953.15
7809,9898,2018-05-07,18.2,1.7,951.4000000000001
7813,9898,2018-05-08,18.0,2.2,947.6
7817,9898,2018-05-09,16.2,1.9,945.75
7821,9898,2018-05-10,15.8,1.9,950.25
7824,9898,2018-05-11,15.4,2.2,952.2
7829,9898,2018-05-12,14.0,3.3,949.0
7834,9898,2018-05-13,9.2,3.6,952.7
7839,9898,2018-05-14,10.6,3.3,951.8
7842,9898,2018-05-15,14.0,1.7,952.2
7845,9898,2018-05-16,14.9,1.7,952.2
7850,9898,2018-05-17,17.0,1.4,951.25
7854,9898,2018-05-18,16.2,1.1,952.8
7857,9898,2018-05-19,17.4,1.9,952.3499999999999
7862,9898,2018-05-20,16.3,2.8,951.05
7864,9898,2018-05-21,17.8,1.9,947.8499999999999
7868,9898,2018-05-22,17.2,1.4,950.6
7873,9898,2018-05-23,18.4,1.4,953.0
7879,9898,2018-05-24,19.2,3.1,952.15
7882,9898,2018-05-25,18.9,6.1,950.3
7885,9898,2018-05-26,18.8,5.8,949.85
7888,9898,2018-05-27,19.8,1.7,949.25
7892,9898,2018-05-28,16.4,2.2,950.0
7897,9898,2018-05-29,17.2,2.8,949.5999999999999
7903,9898,2018-05-30,15.8,2.8,949.95
7907,9898,2018-05-31,17.4,1.1,953.0
7910,9898,2018-06-01,19.8,2.8,954.55
7912,9898,2018-06-02,19.2,2.2,953.6
7916,9898,2018-06-03,18.2,2.5,950.9
7922,9898,2018-06-04,20.0,2.2,947.9
7925,9898,2018-06-05,18.2,1.9,946.8499999999999
7930,9898,2018-06-06,14.6,1.9,949.8499999999999
7935,9898,2018-06-07,16.6,1.4,951.5
7939,9898,2018-06-08,18.4,2.2,950.25
7941,9898,2018-06-09,19.2,4.7,
7945,9898,2018-06-10,16.4,0.8,
7951,9898,2018-06-11,18.2,1.9,947.75
7955,9898,2018-06-12,15.6,3.3,950.05
7957,9898,2018-06-13,18.3,3.6,950.7
7961,9898,2018-06-14,17.8,2.8,950.95
7966,9898,2018-06-15,19.0,1.7,951.0
7970,9898,2018-06-16,20.3,2.2,952.45
7975,9898,2018-06-17,19.0,2.5,955.4
7978,9898,2018-06-18,20.6,1.9,956.9
7981,9898,2018-06-19,21.2,1.7,956.95
7984,9898,2018-06-20,24.7,3.1,955.3
7989,9898,2018-06-21,25.5,1.4,954.3
7992,9898,2018-06-22,24.9,2.8,953.15
7996,9898,2018-06-23,23.0,2.8,953.8
8001,9898,2018-06-24,23.4,2.2,952.95
8006,9898,2018-06-25,24.3,2.2,952.3
8008,9898,2018-06-26,24.4,2.8,953.1500000000001
8015,9898,2018-06-27,24.4,2.2,952.4
8018,9898,2018-06-28,23.5,1.9,948.4
8021,9898,2018-06-29,23.2,3.6,947.7
8024,9898,2018-06-30,24.4,5.0,946.8
8028,9898,2018-07-01,25.4,1.4,946.6
8035,9898,2018-07-02,24.6,1.7,949.95
8039,9898,2018-07-03,25.8,2.2,952.1
8042,9898,2018-07-04,24.7,5.3,950.1500000000001
8046,9898,2018-07-05,21.4,2.8,954.4
8048,9898,2018-07-06,21.2,1.7,956.35
8052,9898,2018-07-07,24.8,1.9,955.4000000000001
8057,9898,2018-07-08,24.8,1.7,955.2
8062,9898,2018-07-09,25.6,2.5,954.3499999999999
8067,9898,2018-07-10,24.3,1.7,952.55
8070,9898,2018-07-11,23.7,2.2,950.55
8072,9898,2018-07-12,23.6,1.7,952.6
8077,9898,2018-07-13,25.0,3.6,953.55
8080,9898,2018-07-14,26.2,2.2,952.8
8084,9898,2018-07-15,26.4,2.2,950.65
8088,9898,2018-07-16,22.6,3.1,951.5
8093,9898,2018-07-17,22.0,1.9,954.05
8097,9898,2018-07-18,25.0,3.9,951.5999999999999
8102,9898,2018-07-19,25.3,2.5,951.35
8105,9898,2018-07-20,24.1,2.5,949.8
8109,9898,2018-07-21,20.4,1.9,951.25
8113,9898,2018-07-22,22.1,1.9,951.8
8118,9898,2018-07-23,24.2,1.7,951.85
8122,9898,2018-07-24,26.8,2.2,950.3
8125,9898,2018-07-25,26.8,2.8,951.45
8128,9898,2018-07-26,27.0,2.2,949.4000000000001
8134,9898,2018-07-27,27.0,3.3,948.95
8138,9898,2018-07-28,26.0,1.7,949.8
8142,9898,2018-07-29,26.4,2.5,950.65
8144,9898,2018-07-30,27.8,2.5,952.3
8149,9898,2018-07-31,27.7,1.7,952.75
8152,9898,2018-08-01,27.3,1.9,954.2
8159,9898,2018-08-02,28.8,1.7,954.35
8162,9898,2018-08-03,28.8,2.5,953.5
8165,9898,2018-08-04,29.6,1.7,954.45
8171,9898,2018-08-05,28.0,1.4,953.3
8173,9898,2018-08-06,28.7,1.9,951.7
