fecha,tmed,velmedia,presmed
2013-07-07,28.6,4.7,990.1
2013-07-14,27.342857142857145,2.6714285714285713,985.6142857142858
2013-07-21,26.585714285714285,2.642857142857143,987.3285714285714
2013-07-28,27.928571428571434,3.9285714285714284,982.9857142857144
2013-08-04,27.557142857142853,4.757142857142858,987.5
2013-08-11,25.314285714285713,5.3999999999999995,987.0928571428573
2013-08-18,26.157142857142855,3.0714285714285707,987.2571428571429
2013-08-25,25.157142857142855,5.628571428571428,986.6857142857142
2013-09-01,22.88571428571429,5.328571428571428,988.1285714285715
2013-09-08,22.814285714285717,3.042857142857143,988.1714285714285
2013-09-15,20.785714285714285,5.757142857142858,990.4071428571427
2013-09-22,21.228571428571428,5.957142857142856,987.25
2013-09-29,23.642857142857142,2.9571428571428564,982.0357142857143
2013-10-06,22.185714285714287,4.085714285714286,984.4571428571429
2013-10-13,15.62857142857143,3.6571428571428575,989.2571428571428
2013-10-20,19.871428571428574,1.7714285714285711,987.1357142857142
2013-10-27,19.571428571428573,3.442857142857143,985.4928571428572
2013-11-03,14.357142857142858,4.485714285714285,989.6071428571429
2013-11-10,15.571428571428573,4.914285714285714,987.8857142857142
2013-11-17,11.742857142857144,8.842857142857143,990.9142857142858
2013-11-24,8.142857142857142,9.285714285714286,981.3071428571428
2013-12-01,5.442857142857142,8.485714285714284,993.9642857142857
2013-12-08,6.0,3.5285714285714285,996.3357142857143
2013-12-15,2.9142857142857146,0.6571428571428571,1001.5071428571428
2013-12-22,5.2714285714285705,2.2285714285714286,996.4142857142858
2013-12-29,7.885714285714285,3.6285714285714286,983.3000000000001
2014-01-05,8.4,2.7,986.5714285714284
2014-01-12,8.428571428571429,1.6285714285714283,989.9142857142858
2014-01-19,8.9,2.971428571428571,978.3214285714284
2014-01-26,9.914285714285715,6.1000000000000005,987.7071428571427
2014-02-02,7.314285714285715,4.528571428571429,978.2571428571428
2014-02-09,9.357142857142858,5.471428571428571,978.8714285714286
2014-02-16,10.299999999999999,4.928571428571429,982.0285714285714
2014-02-23,9.085714285714287,4.442857142857143,987.1857142857142
2014-03-02,9.285714285714286,4.071428571428571,985.5285714285714
2014-03-09,11.557142857142859,5.414285714285714,987.4142857142858
2014-03-16,12.542857142857143,4.1,994.25
2014-03-23,13.557142857142855,4.242857142857143,988.7285714285714
2014-03-30,10.957142857142857,6.02857142857143,982.3
2014-04-06,15.2,5.8428571428571425,980.8999999999999
2014-04-13,18.542857142857144,4.200000000000001,988.1
2014-04-20,19.24285714285714,3.5285714285714285,982.4285714285714
2014-04-27,15.77142857142857,4.2,984.1285714285715
2014-05-04,17.614285714285717,7.8428571428571425,986.3214285714286
2014-05-11,20.771428571428572,4.528571428571428,987.2357142857143
2014-05-18,17.885714285714283,6.114285714285714,988.7357142857144
2014-05-25,18.114285714285714,5.2714285714285705,980.7071428571429
2014-06-01,17.78571428571429,6.714285714285714,987.9428571428572
2014-06-08,22.61428571428571,5.542857142857144,983.95
2014-06-15,25.300000000000004,6.4,986.7785714285716
2014-06-22,24.3,4.3428571428571425,984.407142857143
2014-06-29,22.928571428571427,4.428571428571429,984.9571428571428
2014-07-06,23.3,4.414285714285715,984.7071428571428
2014-07-13,21.014285714285712,8.714285714285715,987.9214285714286
2014-07-20,27.21428571428572,4.957142857142857,985.1714285714287
2014-07-27,26.414285714285715,5.442857142857143,984.3714285714285
2014-08-03,24.64285714285714,5.128571428571428,982.5714285714287
2014-08-10,27.457142857142856,3.814285714285714,983.7714285714285
2014-08-17,22.842857142857145,5.785714285714286,987.1499999999999
2014-08-24,22.95714285714286,4.585714285714286,985.6928571428571
2014-08-31,26.7,3.3285714285714283,985.3642857142858
2014-09-07,26.871428571428574,2.9714285714285715,982.3785714285714
2014-09-14,25.928571428571427,2.7142857142857144,983.7714285714285
2014-09-21,24.328571428571426,2.9285714285714293,981.9142857142858
2014-09-28,19.385714285714283,3.5571428571428574,989.0928571428573
2014-10-05,20.785714285714285,1.9000000000000001,991.4571428571428
2014-10-12,20.428571428571427,2.8714285714285714,981.35
2014-10-19,19.37142857142857,2.842857142857143,984.5857142857142
2014-10-26,20.271428571428572,4.8,991.4785714285715
2014-11-02,16.142857142857142,1.2285714285714284,990.5071428571428
2014-11-09,12.714285714285712,4.428571428571428,979.3142857142857
2014-11-16,12.242857142857144,4.085714285714286,978.4857142857143
2014-11-23,12.1,1.5285714285714285,985.4785714285715
2014-11-30,13.77142857142857,3.142857142857143,975.4142857142857
2014-12-07,8.957142857142857,8.414285714285713,984.4000000000002
2014-12-14,8.77142857142857,6.385714285714286,992.4
2014-12-21,10.700000000000003,7.057142857142858,994.9928571428571
2014-12-28,6.2,3.5,997.1071428571429
2015-01-04,6.671428571428572,5.6000000000000005,1002.3
2015-01-11,6.985714285714286,2.942857142857143,1002.7357142857143
2015-01-18,5.685714285714285,2.4714285714285715,990.8642857142856
2015-01-25,6.657142857142857,8.442857142857143,986.15
2015-02-01,8.971428571428573,9.342857142857143,981.8285714285714
2015-02-08,4.1571428571428575,8.72857142857143,979.9
2015-02-15,6.714285714285714,1.8142857142857145,989.6357142857142
2015-02-22,8.257142857142856,6.442857142857144,991.0214285714285
2015-03-01,11.157142857142858,7.357142857142857,989.7642857142855
2015-03-08,12.257142857142856,5.342857142857142,996.4571428571428
2015-03-15,12.528571428571428,4.614285714285714,991.85
2015-03-22,9.942857142857141,3.757142857142857,985.7714285714286
2015-03-29,11.542857142857143,7.842857142857143,986.6999999999999
2015-04-05,15.085714285714285,8.128571428571428,991.8000000000001
