,indicativo,fecha,tmed,velmedia,presmed
7012,9434,2017-10-20,18.2,2.2,987.65
7017,9434,2017-10-21,18.1,5.6,993.4000000000001
7022,9434,2017-10-22,14.2,6.4,996.6500000000001
7025,9434,2017-10-23,15.9,4.2,995.05
7031,9434,2017-10-24,18.4,0.8,993.55
7035,9434,2017-10-25,17.4,1.7,993.6
7039,9434,2017-10-26,18.3,1.7,996.45
7043,9434,2017-10-27,18.9,9.4,996.6500000000001
7045,9434,2017-10-28,16.8,9.2,995.2
7049,9434,2017-10-29,15.8,8.6,991.75
7053,9434,2017-10-30,15.5,9.4,989.0
7056,9434,2017-10-31,13.0,1.4,991.95
7063,9434,2017-11-01,14.8,2.5,991.3499999999999
7066,9434,2017-11-02,15.6,1.9,988.3
7070,9434,2017-11-03,17.0,2.2,984.05
7074,9434,2017-11-04,16.6,3.1,981.95
7076,9434,2017-11-05,12.9,9.4,988.8
7082,9434,2017-11-06,11.0,10.8,991.05
7086,9434,2017-11-07,11.0,7.5,988.3
7090,9434,2017-11-08,9.3,6.1,992.3
7094,9434,2017-11-09,9.8,11.1,994.55
7096,9434,2017-11-10,12.0,10.3,996.2
7102,9434,2017-11-11,14.6,9.7,994.5
7107,9434,2017-11-12,13.5,5.3,989.15
7110,9434,2017-11-13,10.8,10.3,988.3
7114,9434,2017-11-14,9.7,8.6,989.95
7117,9434,2017-11-15,7.8,2.8,989.5
7120,9434,2017-11-16,7.7,1.1,990.7
7125,9434,2017-11-17,9.4,2.2,990.2
7128,9434,2017-11-18,12.3,5.3,990.75
7135,9434,2017-11-19,10.0,4.2,991.9000000000001
7139,9434,2017-11-20,8.6,1.4,993.0999999999999
7140,9434,2017-11-21,8.1,1.1,991.5
7145,9434,2017-11-22,7.7,2.2,986.15
7150,9434,2017-11-23,10.8,2.5,986.9000000000001
7152,9434,2017-11-24,12.3,1.9,988.25
7158,9434,2017-11-25,10.9,7.5,991.3
7162,9434,2017-11-26,8.4,7.2,998.5
7164,9434,2017-11-27,5.7,1.4,996.75
7170,9434,2017-11-28,4.8,2.5,987.2
7174,9434,2017-11-29,5.7,6.4,979.8
7178,9434,2017-11-30,6.0,7.2,984.95
7183,9434,2017-12-01,4.8,8.1,985.9
7187,9434,2017-12-02,4.6,10.3,990.45
7191,9434,2017-12-03,5.1,9.4,996.25
7195,9434,2017-12-04,7.8,5.3,1002.5
7196,9434,2017-12-05,4.8,2.5,1004.95
7200,9434,2017-12-06,2.6,1.1,1003.35
7206,9434,2017-12-07,1.7,0.8,1000.05
7210,9434,2017-12-08,6.2,5.3,995.65
7214,9434,2017-12-09,8.1,5.6,991.25
7216,9434,2017-12-10,10.3,3.3,974.8
7222,9434,2017-12-11,11.2,6.4,966.75
7227,9434,2017-12-12,7.0,5.6,985.0
7228,9434,2017-12-13,6.2,2.5,992.35
7234,9434,2017-12-14,9.2,1.7,984.65
7238,9434,2017-12-15,8.2,5.6,981.45
7240,9434,2017-12-16,7.2,5.6,990.4000000000001
7245,9434,2017-12-17,7.2,7.5,998.45
7251,9434,2017-12-18,8.4,8.6,996.8
7255,9434,2017-12-19,7.7,6.4,997.8
7259,9434,2017-12-20,7.4,6.7,1001.35
7260,9434,2017-12-21,8.0,5.8,1004.6500000000001
7264,9434,2017-12-22,10.2,9.7,1003.4
7271,9434,2017-12-23,7.8,2.8,1004.3
7274,9434,2017-12-24,2.0,1.7,1001.9
7277,9434,2017-12-25,0.6,3.3,994.5
7280,9434,2017-12-26,5.2,2.2,981.55
7286,9434,2017-12-27,7.4,7.2,975.0999999999999
7290,9434,2017-12-28,7.8,3.9,982.35
7292,9434,2017-12-29,10.1,2.8,989.25
7299,9434,2017-12-30,12.0,2.8,992.95
7302,9434,2017-12-31,10.8,3.1,991.6500000000001
7307,9434,2018-01-01,9.3,9.7,995.65
7309,9434,2018-01-02,10.6,3.9,996.4
7314,9434,2018-01-03,12.8,3.3,996.5999999999999
7317,9434,2018-01-04,14.5,3.6,990.75
7321,9434,2018-01-05,14.9,6.1,979.9
7324,9434,2018-01-06,7.0,6.9,970.65
7331,9434,2018-01-07,4.8,2.8,973.3
7335,9434,2018-01-08,4.0,3.6,981.15
7336,9434,2018-01-09,4.6,2.8,985.9
7341,9434,2018-01-10,6.9,3.3,985.7
7345,9434,2018-01-11,6.8,5.0,989.35
7349,9434,2018-01-12,7.7,6.1,992.75
7355,9434,2018-01-13,4.6,2.5,988.5
7358,9434,2018-01-14,5.9,3.6,988.55
7362,9434,2018-01-15,7.0,5.8,993.9000000000001
7365,9434,2018-01-16,9.0,3.1,993.75
7371,9434,2018-01-17,9.0,8.3,994.2
7373,9434,2018-01-18,7.6,2.8,993.7
7378,9434,2018-01-19,10.4,5.3,991.9000000000001
7382,9434,2018-01-20,9.7,3.9,992.45
7386,9434,2018-01-21,14.8,8.6,995.25
7390,9434,2018-01-22,13.0,7.2,996.45
7395,9434,2018-01-23,12.8,6.4,997.05
7399,9434,2018-01-24,9.2,2.2,995.65
7402,9434,2018-01-25,6.2,2.2,989.55
7407,9434,2018-01-26,8.2,12.2,989.65
7410,9434,2018-01-27,7.8,7.8,998.95
7415,9434,2018-01-28,8.3,4.4,1006.15
7416,9434,2018-01-29,7.5,1.7,1004.05
7423,9434,2018-01-30,7.2,1.1,999.0
7426,9434,2018-01-31,6.4,1.1,991.85
7430,9434,2018-02-01,5.5,5.3,982.2
7433,9434,2018-02-02,6.0,9.2,981.65
7436,9434,2018-02-03,7.2,4.2,983.9
7440,9434,2018-02-04,5.2,3.1,980.5
7445,9434,2018-02-05,4.5,4.2,978.35
7448,9434,2018-02-06,4.4,10.0,980.1
7455,9434,2018-02-07,4.7,8.3,985.05
7459,9434,2018-02-08,4.4,8.9,988.15
7463,9434,2018-02-09,3.0,3.3,989.15
7466,9434,2018-02-10,6.4,8.3,989.75
7468,9434,2018-02-11,11.7,3.6,987.55
7472,9434,2018-02-12,6.4,8.6,989.0999999999999
7476,9434,2018-02-13,3.8,4.2,987.6
7482,9434,2018-02-14,8.2,3.1,987.05
7486,9434,2018-02-15,11.6,1.9,991.3499999999999
7491,9434,2018-02-16,13.0,1.4,992.05
7493,9434,2018-02-17,10.3,7.2,992.2
7498,9434,2018-02-18,9.8,8.3,991.95
7500,9434,2018-02-19,11.8,8.3,987.45
7507,9434,2018-02-20,11.2,11.9,984.2
7510,9434,2018-02-21,8.0,9.7,980.85
7515,9434,2018-02-22,6.6,10.3,977.8499999999999
7516,9434,2018-02-23,4.2,5.8,976.8
7522,9434,2018-02-24,4.1,1.7,978.55
7527,9434,2018-02-25,6.6,5.6,980.3
7531,9434,2018-02-26,7.4,6.7,977.2
7534,9434,2018-02-27,2.0,4.2,977.2
7538,9434,2018-02-28,1.9,3.3,969.85
7543,9434,2018-03-01,8.0,6.9,959.35
7547,9434,2018-03-02,8.3,5.6,967.35
7549,9434,2018-03-03,12.3,2.2,968.0
7555,9434,2018-03-04,11.8,2.5,966.8499999999999
7556,9434,2018-03-05,11.2,1.9,963.1
7560,9434,2018-03-06,10.6,5.6,969.7
7567,9434,2018-03-07,8.4,1.9,976.65
7568,9434,2018-03-08,11.2,2.2,979.45
7574,9434,2018-03-09,12.0,2.5,979.25
7576,9434,2018-03-10,14.0,2.5,974.1
7582,9434,2018-03-11,12.4,4.7,971.8499999999999
7584,9434,2018-03-12,11.8,4.2,979.95
7591,9434,2018-03-13,12.1,1.7,984.8
7595,9434,2018-03-14,10.0,4.4,976.55
7598,9434,2018-03-15,12.2,5.6,970.65
7603,9434,2018-03-16,11.1,4.4,974.0
7606,9434,2018-03-17,7.4,4.7,970.4000000000001
7610,9434,2018-03-18,8.2,6.4,974.3
7613,9434,2018-03-19,7.2,5.3,975.2
7616,9434,2018-03-20,5.8,11.7,983.6
7621,9434,2018-03-21,6.7,11.4,992.8
7624,9434,2018-03-22,8.0,8.9,990.5999999999999
7629,9434,2018-03-23,10.9,5.0,977.2
7635,9434,2018-03-24,10.2,7.5,970.05
7637,9434,2018-03-25,10.6,5.6,979.7
7641,9434,2018-03-26,10.9,9.7,989.3
7644,9434,2018-03-27,13.6,5.8,992.2
7650,9434,2018-03-28,14.8,3.1,985.45
7654,9434,2018-03-29,14.0,2.8,978.7
7659,9434,2018-03-30,12.8,6.9,973.35
7663,9434,2018-03-31,11.2,7.8,979.3499999999999
7664,9434,2018-04-01,11.4,2.2,984.7
7668,9434,2018-04-02,13.7,5.0,978.2
7674,9434,2018-04-03,16.4,3.9,976.0
7679,9434,2018-04-04,14.8,8.1,982.45
7682,9434,2018-04-05,14.4,1.9,987.8499999999999
7685,9434,2018-04-06,14.6,4.7,981.35
7691,9434,2018-04-07,12.9,3.3,977.2
7695,9434,2018-04-08,12.4,4.4,975.9000000000001
7698,9434,2018-04-09,11.5,4.2,976.1
7702,9434,2018-04-10,8.4,5.3,970.55
7705,9434,2018-04-11,5.9,4.4,966.0
7710,9434,2018-04-12,12.2,5.6,971.05
7713,9434,2018-04-13,13.6,3.1,978.1500000000001
7716,9434,2018-04-14,13.0,1.9,985.85
7720,9434,2018-04-15,14.5,2.8,984.4
7724,9434,2018-04-16,14.1,8.1,986.15
7728,9434,2018-04-17,15.4,1.4,992.8
7734,9434,2018-04-18,17.6,3.9,993.9000000000001
7737,9434,2018-04-19,17.5,4.7,993.05
7742,9434,2018-04-20,17.2,5.0,991.35
7746,9434,2018-04-21,16.6,3.1,988.9
7750,9434,2018-04-22,18.0,2.5,986.4
7753,9434,2018-04-23,15.4,1.7,989.35
7757,9434,2018-04-24,18.6,2.2,988.1
7761,9434,2018-04-25,19.0,5.0,988.35
7766,9434,2018-04-26,17.6,7.8,987.25
7768,9434,2018-04-27,18.4,3.9,981.5999999999999
7772,9434,2018-04-28,16.6,5.0,978.5
7777,9434,2018-04-29,13.7,4.7,978.35
7780,9434,2018-04-30,13.2,5.3,983.1
7786,9434,2018-05-01,12.2,7.8,983.95
7788,9434,2018-05-02,13.1,4.2,982.95
7793,9434,2018-05-03,13.5,12.8,984.65
7796,9434,2018-05-04,14.8,12.8,985.3
7801,9434,2018-05-05,17.2,4.7,986.5999999999999
7805,9434,2018-05-06,19.7,3.3,986.65
7811,9434,2018-05-07,21.4,2.2,984.55
7815,9434,2018-05-08,21.0,8.1,981.75
7819,9434,2018-05-09,18.1,7.8,980.7
7820,9434,2018-05-10,16.4,10.0,985.8
7826,9434,2018-05-11,17.4,3.6,985.9000000000001
7830,9434,2018-05-12,16.2,6.7,985.7
7832,9434,2018-05-13,12.8,7.2,989.5
7836,9434,2018-05-14,14.2,8.6,988.75
7843,9434,2018-05-15,15.4,9.7,988.5
7844,9434,2018-05-16,17.2,5.8,986.65
7848,9434,2018-05-17,19.4,5.6,985.0
7852,9434,2018-05-18,20.2,3.3,986.35
7856,9434,2018-05-19,21.0,4.4,985.75
7860,9434,2018-05-20,19.2,3.1,983.9000000000001
7865,9434,2018-05-21,21.2,2.2,980.95
7871,9434,2018-05-22,20.8,3.6,984.25
7874,9434,2018-05-23,20.8,1.9,985.95
7876,9434,2018-05-24,22.3,2.8,984.45
7880,9434,2018-05-25,21.6,4.7,982.7
7884,9434,2018-05-26,21.8,2.8,982.7
7891,9434,2018-05-27,21.4,1.7,982.2
7894,9434,2018-05-28,19.6,3.3,983.4000000000001
7898,9434,2018-05-29,19.9,2.5,982.95
7901,9434,2018-05-30,18.8,1.9,983.6500000000001
7906,9434,2018-05-31,21.1,2.2,986.6500000000001
7908,9434,2018-06-01,21.4,2.8,987.5999999999999
7914,9434,2018-06-02,22.4,3.6,985.9
7917,9434,2018-06-03,20.8,2.5,983.95
7921,9434,2018-06-04,22.2,4.4,980.85
7924,9434,2018-06-05,20.4,4.4,980.95
7929,9434,2018-06-06,19.1,3.6,984.0
7933,9434,2018-06-07,21.1,4.7,985.25
7936,9434,2018-06-08,22.0,3.3,982.5999999999999
7942,9434,2018-06-09,21.2,3.3,982.8
7947,9434,2018-06-10,18.8,2.5,982.05
7950,9434,2018-06-11,18.9,4.7,982.2
7953,9434,2018-06-12,19.9,5.3,985.2
7956,9434,2018-06-13,18.8,10.6,987.0
7960,9434,2018-06-14,19.6,10.6,986.45
7967,9434,2018-06-15,21.6,8.1,985.3
7969,9434,2018-06-16,22.2,6.9,987.45
7974,9434,2018-06-17,21.2,10.0,991.0
7979,9434,2018-06-18,22.2,10.3,991.75
7983,9434,2018-06-19,24.5,3.1,990.1500000000001
7987,9434,2018-06-20,26.2,3.1,987.6500000000001
7988,9434,2018-06-21,26.8,1.9,987.1
7995,9434,2018-06-22,27.0,9.2,987.2
7997,9434,2018-06-23,25.4,5.6,987.0999999999999
8003,9434,2018-06-24,25.2,4.2,986.25
8005,9434,2018-06-25,26.8,2.8,984.95
8010,9434,2018-06-26,26.6,1.7,985.5999999999999
8012,9434,2018-06-27,27.2,2.2,985.0
8017,9434,2018-06-28,25.3,5.6,981.8
8020,9434,2018-06-29,25.4,2.5,980.0
8025,9434,2018-06-30,26.4,6.1,978.35
8029,9434,2018-07-01,25.9,1.4,980.2
8033,9434,2018-07-02,26.0,4.2,982.65
8037,9434,2018-07-03,27.7,2.8,984.4
8040,9434,2018-07-04,28.6,5.8,983.7
8045,9434,2018-07-05,24.2,8.6,989.85
8049,9434,2018-07-06,25.0,4.4,989.8
8055,9434,2018-07-07,26.6,3.1,987.9000000000001
8058,9434,2018-07-08,27.2,3.9,988.35
8061,9434,2018-07-09,26.4,6.1,988.05
8065,9434,2018-07-10,27.1,6.4,986.3
8068,9434,2018-07-11,26.4,3.3,983.85
8073,9434,2018-07-12,25.7,3.6,985.0
8076,9434,2018-07-13,26.6,4.7,985.5
8083,9434,2018-07-14,28.0,2.8,984.75
8085,9434,2018-07-15,28.8,3.6,983.0
8091,9434,2018-07-16,25.0,10.0,986.6
8095,9434,2018-07-17,25.6,3.1,987.05
8099,9434,2018-07-18,28.4,3.6,983.3499999999999
8103,9434,2018-07-19,26.8,2.5,983.5
8106,9434,2018-07-20,25.4,8.9,984.05
8110,9434,2018-07-21,22.8,6.7,985.25
8114,9434,2018-07-22,25.0,5.8,985.4
8117,9434,2018-07-23,27.2,3.1,984.5999999999999
8123,9434,2018-07-24,29.6,3.1,982.45
8127,9434,2018-07-25,28.5,4.2,983.55
8130,9434,2018-07-26,29.7,2.5,981.2
8132,9434,2018-07-27,29.3,3.1,980.8
8139,9434,2018-07-28,28.2,5.3,982.45
8140,9434,2018-07-29,28.6,3.1,983.0
8147,9434,2018-07-30,29.3,3.9,984.35
8151,9434,2018-07-31,30.1,5.6,985.3
8154,9434,2018-08-01,29.0,2.8,986.7
8156,9434,2018-08-02,30.6,3.6,987.15
8161,9434,2018-08-03,31.4,6.1,986.25
8164,9434,2018-08-04,30.6,6.1,987.6
8169,9434,2018-08-05,30.2,4.7,985.8
8175,9434,2018-08-06,30.9,2.2,983.6
8179,9434,2018-08-07,30.0,4.7,981.25
8183,9434,2018-08-08,28.6,6.7,981.65
8184,9434,2018-08-09,23.9,8.3,986.5999999999999
8189,9434,2018-08-10,24.1,3.3,992.5
8193,9434,2018-08-11,27.3,3.6,989.9
8198,9434,2018-08-12,25.8,4.4,984.85
8201,9434,2018-08-13,25.8,5.6,984.8499999999999
8205,9434,2018-08-14,23.7,8.9,988.6
8208,9434,2018-08-15,24.2,2.5,987.2
8212,9434,2018-08-16,27.0,3.9,985.25
8219,9434,2018-08-17,23.2,9.7,989.45
8221,9434,2018-08-18,22.1,4.4,990.3499999999999
8227,9434,2018-08-19,24.6,4.2,990.7
8229,9434,2018-08-20,25.8,5.0,988.4
8235,9434,2018-08-21,26.9,2.8,986.1
8236,9434,2018-08-22,27.5,1.1,985.55
8240,9434,2018-08-23,27.4,5.8,986.95
8245,9434,2018-08-24,24.4,8.6,988.15
8248,9434,2018-08-25,22.2,6.9,986.5
8253,9434,2018-08-26,23.7,3.6,985.5
8257,9434,2018-08-27,26.0,1.9,985.5999999999999
8261,9434,2018-08-28,27.6,4.4,984.3
8264,9434,2018-08-29,25.6,4.7,987.95
8269,9434,2018-08-30,24.5,3.9,989.1
8273,9434,2018-08-31,24.4,5.8,988.5
8279,9434,2018-09-01,25.3,5.0,988.05
8281,9434,2018-09-02,25.8,2.8,985.3
8287,9434,2018-09-03,25.4,2.2,982.35
8288,9434,2018-09-04,24.3,2.8,982.25
8295,9434,2018-09-05,24.5,2.8,983.3
8297,9434,2018-09-06,23.0,6.7,985.05
8300,9434,2018-09-07,22.5,3.3,986.55
8305,9434,2018-09-08,23.4,3.6,987.45
8308,9434,2018-09-09,24.4,3.6,989.8
8314,9434,2018-09-10,24.2,3.3,992.9
8316,9434,2018-09-11,22.9,2.2,993.6
8320,9434,2018-09-12,23.3,1.7,991.45
8327,9434,2018-09-13,24.2,6.7,989.4000000000001
8330,9434,2018-09-14,23.5,3.9,988.8
8334,9434,2018-09-15,22.9,3.6,990.45
8339,9434,2018-09-16,23.8,1.9,989.55
8343,9434,2018-09-17,24.8,4.2,987.25
8344,9434,2018-09-18,24.6,1.4,986.95
8350,9434,2018-09-19,25.0,1.4,990.05
8352,9434,2018-09-20,25.5,2.2,988.25
8357,9434,2018-09-21,25.3,3.9,989.45
8361,9434,2018-09-22,24.8,3.3,992.3499999999999
8365,9434,2018-09-23,26.6,3.6,991.8
8369,9434,2018-09-24,20.0,10.3,993.9
8375,9434,2018-09-25,17.8,2.8,995.65
8379,9434,2018-09-26,21.6,5.6,998.6
8382,9434,2018-09-27,22.0,1.9,996.7
8384,9434,2018-09-28,22.1,1.7,989.95
8388,9434,2018-09-29,23.2,4.4,985.9
8392,9434,2018-09-30,21.2,5.0,988.3
8397,9434,2018-10-01,17.2,11.4,991.7
8402,9434,2018-10-02,17.8,8.6,992.75
8406,9434,2018-10-03,19.8,5.8,991.9000000000001
8409,9434,2018-10-04,20.1,2.2,989.85
8414,9434,2018-10-05,20.0,2.5,987.05
8419,9434,2018-10-06,20.4,2.8,983.65
8422,9434,2018-10-07,15.6,10.8,988.35
8424,9434,2018-10-08,17.0,2.8,986.95
8428,9434,2018-10-09,16.0,2.2,984.25
8432,9434,2018-10-10,18.9,3.3,979.45
8436,9434,2018-10-11,19.4,3.3,983.95
8443,9434,2018-10-12,22.0,2.5,989.5
8447,9434,2018-10-13,21.8,3.9,985.95
8451,9434,2018-10-14,17.8,3.9,978.1500000000001
8452,9434,2018-10-15,16.8,4.2,979.55
8456,9434,2018-10-16,16.4,1.7,985.1500000000001
8461,9434,2018-10-17,17.4,1.9,985.3
8466,9434,2018-10-18,16.7,1.9,982.5
8469,9434,2018-10-19,17.6,2.8,986.75
8475,9434,2018-10-20,19.0,1.1,991.6500000000001
8476,9434,2018-10-21,18.0,1.7,991.75
8483,9434,2018-10-22,17.6,7.8,992.9000000000001
8486,9434,2018-10-23,16.0,4.2,996.35
8490,9434,2018-10-24,16.8,6.4,993.7
8494,9434,2018-10-25,17.4,3.9,988.25
8498,9434,2018-10-26,14.7,2.5,983.6
8501,9434,2018-10-27,11.2,9.2,975.65
8506,9434,2018-10-28,7.0,8.9,971.6
8510,9434,2018-10-29,6.9,9.2,970.3
8514,9434,2018-10-30,7.2,3.9,973.9
8517,9434,2018-10-31,9.6,1.9,974.5
8522,9434,2018-11-01,11.7,3.3,983.3
8525,9434,2018-11-02,12.5,6.7,990.65
8528,9434,2018-11-03,11.0,5.0,990.5999999999999
8534,9434,2018-11-04,9.3,2.8,982.5
8538,9434,2018-11-05,8.6,2.8,974.45
8541,9434,2018-11-06,11.8,6.4,978.65
8544,9434,2018-11-07,12.8,2.2,984.7
8550,9434,2018-11-08,10.6,2.5,985.5999999999999
8552,9434,2018-11-09,12.1,7.2,984.25
8556,9434,2018-11-10,14.6,2.5,982.6500000000001
8561,9434,2018-11-11,17.4,3.3,983.1
8566,9434,2018-11-12,16.2,2.8,986.9000000000001
8568,9434,2018-11-13,14.8,2.2,993.7
8574,9434,2018-11-14,13.8,1.9,993.35
8579,9434,2018-11-15,14.4,1.9,990.35
8583,9434,2018-11-16,14.6,1.9,990.35
8586,9434,2018-11-17,12.9,1.4,985.65
8591,9434,2018-11-18,11.0,4.4,979.8499999999999
8592,9434,2018-11-19,12.2,3.1,973.8499999999999
8599,9434,2018-11-20,9.3,3.3,972.25
8601,9434,2018-11-21,11.0,2.5,980.2
8604,9434,2018-11-22,9.6,2.8,986.1
8609,9434,2018-11-23,9.2,2.2,984.35
8612,9434,2018-11-24,9.0,3.1,984.4
8618,9434,2018-11-25,9.2,3.9,979.5
8621,9434,2018-11-26,9.6,6.9,982.5
8624,9434,2018-11-27,9.6,4.2,991.25
8628,9434,2018-11-28,8.9,1.4,991.75
8632,9434,2018-11-29,7.8,2.5,989.1
8637,9434,2018-11-30,10.6,5.3,989.95
8643,9434,2018-12-01,8.8,2.8,991.7
8647,9434,2018-12-02,10.4,2.2,990.5
8651,9434,2018-12-03,10.4,3.3,992.25
8652,9434,2018-12-04,12.6,1.7,993.5
8659,9434,2018-12-05,8.4,1.9,995.25
8663,9434,2018-12-06,11.9,7.8,997.55
8667,9434,2018-12-07,9.2,2.8,995.55
8670,9434,2018-12-08,11.9,5.6,998.1
8673,9434,2018-12-09,11.0,6.4,999.45
8676,9434,2018-12-10,10.0,8.6,998.5
8682,9434,2018-12-11,6.6,1.7,992.6
8686,9434,2018-12-12,10.2,2.8,987.1
8691,9434,2018-12-13,9.4,4.7,978.7
8695,9434,2018-12-14,9.9,8.9,987.1500000000001
8699,9434,2018-12-15,8.2,1.1,991.3
8703,9434,2018-12-16,12.9,8.1,989.65
8704,9434,2018-12-17,7.2,3.3,996.9
8711,9434,2018-12-18,4.6,3.1,993.95
8712,9434,2018-12-19,9.8,1.9,990.5999999999999
8719,9434,2018-12-20,9.8,1.7,995.3
8723,9434,2018-12-21,9.5,2.5,998.85
8725,9434,2018-12-22,9.8,3.1,1000.55
8730,9434,2018-12-23,8.9,1.1,1000.3
8734,9434,2018-12-24,7.6,2.2,998.1
8737,9434,2018-12-25,4.4,1.7,999.2
8743,9434,2018-12-26,5.0,2.2,999.9000000000001
8746,9434,2018-12-27,5.0,2.2,998.25
8751,9434,2018-12-28,7.5,1.9,998.45
8755,9434,2018-12-29,7.6,2.8,999.5
8758,9434,2018-12-30,5.0,2.5,1001.05
8762,9434,2018-12-31,2.2,1.9,1000.5999999999999
8766,9434,2019-01-01,2.4,1.9,1000.6
8768,9434,2019-01-02,6.8,6.7,998.45
8774,9434,2019-01-03,3.4,1.4,999.6
8776,9434,2019-01-04,0.9,1.7,1001.15
8780,9434,2019-01-05,5.0,6.4,1001.1500000000001
8786,9434,2019-01-06,8.8,8.1,999.75
8791,9434,2019-01-07,6.4,9.4,1000.1
8794,9434,2019-01-08,6.5,10.0,998.0999999999999
8799,9434,2019-01-09,8.8,11.1,991.5
8803,9434,2019-01-10,4.7,10.3,990.6500000000001
8807,9434,2019-01-11,4.8,10.0,995.45
8809,9434,2019-01-12,7.6,8.3,997.6500000000001
8813,9434,2019-01-13,9.7,11.7,995.9
8816,9434,2019-01-14,11.0,11.4,992.2
8821,9434,2019-01-15,8.6,2.5,990.9
8825,9434,2019-01-16,2.8,1.9,988.2
8828,9434,2019-01-17,5.0,7.5,988.55
8835,9434,2019-01-18,6.2,4.7,988.0
8838,9434,2019-01-19,6.4,4.2,982.95
8842,9434,2019-01-20,7.4,8.6,982.95
8847,9434,2019-01-21,6.8,8.9,988.55
8849,9434,2019-01-22,5.5,5.0,983.3
8853,9434,2019-01-23,8.0,7.2,973.95
8857,9434,2019-01-24,6.5,8.1,979.9
8863,9434,2019-01-25,9.2,11.1,986.65
8866,9434,2019-01-26,10.0,5.3,986.55
8871,9434,2019-01-27,8.0,9.2,983.15
8872,9434,2019-01-28,8.7,8.9,983.0
8876,9434,2019-01-29,8.4,6.4,980.8
8880,9434,2019-01-30,8.3,3.6,977.2
8884,9434,2019-01-31,10.8,4.7,968.1500000000001
8888,9434,2019-02-01,11.0,6.7,961.15
8893,9434,2019-02-02,6.0,11.7,974.55
8898,9434,2019-02-03,5.0,9.7,991.95
8902,9434,2019-02-04,8.4,7.2,995.8
8906,9434,2019-02-05,11.5,8.9,996.8
8908,9434,2019-02-06,10.7,1.4,993.8
8913,9434,2019-02-07,10.0,4.2,992.2
8919,9434,2019-02-08,9.2,2.5,990.7
8920,9434,2019-02-09,10.6,2.2,990.5
8925,9434,2019-02-10,12.9,7.5,990.1
8928,9434,2019-02-11,9.7,9.2,997.35
8932,9434,2019-02-12,8.5,2.2,1001.45
8936,9434,2019-02-13,7.8,1.9,1000.6
8941,9434,2019-02-14,9.2,2.8,1001.4
8944,9434,2019-02-15,7.2,1.7,999.1
8948,9434,2019-02-16,7.8,3.1,997.55
8952,9434,2019-02-17,8.4,3.3,993.0999999999999
8959,9434,2019-02-18,9.5,1.9,990.05
8961,9434,2019-02-19,8.0,1.7,990.75
8965,9434,2019-02-20,8.4,1.9,994.2
8968,9434,2019-02-21,9.4,1.7,998.65
8975,9434,2019-02-22,11.2,3.9,999.4
8978,9434,2019-02-23,12.7,4.4,996.3
8980,9434,2019-02-24,11.3,1.1,1000.6
8985,9434,2019-02-25,10.8,1.4,1000.8
8990,9434,2019-02-26,12.2,2.5,999.55
8992,9434,2019-02-27,14.2,0.6,995.6
8996,9434,2019-02-28,14.5,8.6,996.55
9003,9434,2019-03-01,12.6,5.6,993.25
9007,9434,2019-03-02,14.4,5.0,993.6
9009,9434,2019-03-03,13.6,2.8,989.3499999999999
9012,9434,2019-03-04,15.8,7.5,986.45
9019,9434,2019-03-05,13.4,3.1,985.2
9022,9434,2019-03-06,15.1,5.0,976.3499999999999
9024,9434,2019-03-07,12.6,3.9,982.8
9028,9434,2019-03-08,11.2,4.7,992.0999999999999
9033,9434,2019-03-09,12.5,3.3,999.35
9037,9434,2019-03-10,14.0,5.0,997.9000000000001
9041,9434,2019-03-11,12.3,8.9,1000.05
9047,9434,2019-03-12,11.3,2.5,994.3
9049,9434,2019-03-13,11.0,9.4,996.1
9054,9434,2019-03-14,11.4,8.3,998.1500000000001
9057,9434,2019-03-15,13.8,7.8,996.0
9060,9434,2019-03-16,14.8,3.1,989.6500000000001
9064,9434,2019-03-17,12.6,6.7,988.75
9071,9434,2019-03-18,10.8,7.8,993.55
9073,9434,2019-03-19,10.8,9.2,994.95
9077,9434,2019-03-20,11.4,4.2,996.9000000000001
9081,9434,2019-03-21,11.0,2.5,997.2
9086,9434,2019-03-22,11.2,1.9,996.9
9088,9434,2019-03-23,13.8,1.7,995.2
9093,9434,2019-03-24,15.0,2.5,992.55
9099,9434,2019-03-25,13.4,10.8,991.0999999999999
9100,9434,2019-03-26,14.4,6.7,991.1500000000001
9106,9434,2019-03-27,13.0,4.7,993.8499999999999
9109,9434,2019-03-28,13.2,3.9,995.9
9114,9434,2019-03-29,12.4,5.3,994.15
9119,9434,2019-03-30,12.3,3.3,990.6
9120,9434,2019-03-31,9.7,2.2,987.05
9124,9434,2019-04-01,12.1,1.9,985.0
9129,9434,2019-04-02,14.2,4.2,983.6500000000001
9133,9434,2019-04-03,7.8,4.2,977.95
9136,9434,2019-04-04,9.2,1.9,973.05
9140,9434,2019-04-05,10.2,3.6,969.25
9147,9434,2019-04-06,10.8,4.7,971.35
9151,9434,2019-04-07,11.9,4.7,977.8499999999999
9155,9434,2019-04-08,14.5,3.3,980.65
9156,9434,2019-04-09,13.6,6.1,979.75
9160,9434,2019-04-10,12.7,7.8,983.35
9167,9434,2019-04-11,12.5,11.1,987.1500000000001
9171,9434,2019-04-12,13.6,9.4,986.75
9173,9434,2019-04-13,15.4,3.9,986.95
9178,9434,2019-04-14,16.4,4.4,984.6
9183,9434,2019-04-15,17.0,4.4,983.25
9187,9434,2019-04-16,16.7,3.6,987.75
