,indicativo,fecha,tmed,velmedia,presmed
5213,9263D,2012-04-04,10.9,2.2,954.8
5214,9263D,2012-04-05,9.6,0.0,954.45
5215,9263D,2012-04-06,7.4,0.6,954.75
5216,9263D,2012-04-07,5.4,1.7,959.8
5217,9263D,2012-04-08,10.4,4.2,964.6
5218,9263D,2012-04-09,13.5,1.4,958.5
5219,9263D,2012-04-10,11.5,6.1,952.0
5220,9263D,2012-04-11,8.4,1.7,955.55
5221,9263D,2012-04-12,9.4,4.4,953.5
5222,9263D,2012-04-13,7.8,3.6,954.3
5223,9263D,2012-04-14,7.0,1.7,952.2
5224,9263D,2012-04-15,5.8,4.7,959.5
5225,9263D,2012-04-16,6.0,11.4,966.95
5226,9263D,2012-04-17,8.1,2.8,963.9
5227,9263D,2012-04-18,8.5,1.7,953.05
5228,9263D,2012-04-19,8.4,0.3,949.85
5229,9263D,2012-04-20,10.2,0.6,955.3499999999999
5230,9263D,2012-04-21,12.0,1.4,960.45
5231,9263D,2012-04-22,10.2,1.4,963.3
5232,9263D,2012-04-23,10.0,1.7,958.4000000000001
5233,9263D,2012-04-24,9.0,0.0,958.65
5234,9263D,2012-04-25,15.0,3.1,950.9
5235,9263D,2012-04-26,13.0,1.9,955.2
5236,9263D,2012-04-27,14.9,3.1,956.7
5237,9263D,2012-04-28,8.7,0.0,953.85
5238,9263D,2012-04-29,11.0,1.4,956.0
5239,9263D,2012-04-30,11.0,0.0,959.1500000000001
5240,9263D,2012-05-01,10.8,0.0,961.7
5241,9263D,2012-05-02,12.6,3.3,962.0999999999999
5242,9263D,2012-05-03,16.2,3.9,958.3499999999999
5243,9263D,2012-05-04,14.2,4.2,955.25
5244,9263D,2012-05-05,12.2,2.2,956.5999999999999
5245,9263D,2012-05-06,11.6,3.3,962.1
5246,9263D,2012-05-07,13.6,2.5,964.05
5247,9263D,2012-05-08,18.4,2.2,962.95
5248,9263D,2012-05-09,19.3,3.6,965.0
5249,9263D,2012-05-10,22.9,2.5,967.75
5250,9263D,2012-05-11,22.9,0.6,971.2
5251,9263D,2012-05-12,18.1,6.1,974.05
5252,9263D,2012-05-13,15.3,5.8,970.6500000000001
5253,9263D,2012-05-14,15.0,4.4,965.7
5254,9263D,2012-05-15,12.9,5.6,969.7
5255,9263D,2012-05-16,15.4,3.9,967.9
5256,9263D,2012-05-17,17.4,2.2,960.35
5257,9263D,2012-05-18,17.2,3.1,956.85
5258,9263D,2012-05-19,14.6,0.8,954.55
5259,9263D,2012-05-20,9.6,3.6,956.3
5260,9263D,2012-05-21,9.4,5.0,961.4
5261,9263D,2012-05-22,13.8,5.8,968.3
5262,9263D,2012-05-23,15.5,5.3,969.75
5263,9263D,2012-05-24,19.4,1.4,966.85
5264,9263D,2012-05-25,21.4,1.4,960.8499999999999
5265,9263D,2012-05-26,17.6,3.9,962.45
5266,9263D,2012-05-27,17.4,2.5,965.25
5267,9263D,2012-05-28,17.6,2.5,964.0
5268,9263D,2012-05-29,19.9,2.8,963.55
5269,9263D,2012-05-30,20.6,2.5,967.4
5270,9263D,2012-05-31,21.8,1.9,967.25
5271,9263D,2012-06-01,23.4,0.8,962.75
5272,9263D,2012-06-02,22.6,3.1,961.45
5273,9263D,2012-06-03,16.6,5.0,964.5
5274,9263D,2012-06-04,17.2,3.6,966.7
5275,9263D,2012-06-05,19.0,1.7,967.1
5276,9263D,2012-06-06,20.5,1.4,957.75
5277,9263D,2012-06-07,20.8,4.7,956.0
5278,9263D,2012-06-08,14.3,6.1,963.6
5279,9263D,2012-06-09,15.1,0.3,965.3
5280,9263D,2012-06-10,18.5,3.6,961.75
5281,9263D,2012-06-11,17.8,4.4,958.2
5282,9263D,2012-06-12,14.7,2.8,963.2
5283,9263D,2012-06-13,15.8,3.1,965.75
5284,9263D,2012-06-14,19.8,3.1,961.3
5285,9263D,2012-06-15,22.1,2.8,963.8499999999999
5286,9263D,2012-06-16,22.1,4.4,967.45
5287,9263D,2012-06-17,22.1,3.6,964.2
5288,9263D,2012-06-18,18.9,5.3,964.8499999999999
5289,9263D,2012-06-19,19.0,3.3,962.45
5290,9263D,2012-06-20,22.6,1.7,960.0999999999999
5291,9263D,2012-06-21,19.6,6.1,964.05
5292,9263D,2012-06-22,15.8,5.3,970.5
5293,9263D,2012-06-23,19.4,2.8,970.2
5294,9263D,2012-06-24,21.3,3.3,970.55
5295,9263D,2012-06-25,21.0,3.9,969.6
5296,9263D,2012-06-26,24.5,2.5,968.45
5297,9263D,2012-06-27,26.2,1.7,963.6
5298,9263D,2012-06-28,26.4,3.3,958.3499999999999
5299,9263D,2012-06-29,22.7,4.7,959.95
5300,9263D,2012-06-30,19.6,5.8,963.95
5301,9263D,2012-07-01,15.0,8.1,968.3
5302,9263D,2012-07-02,17.4,3.9,967.0999999999999
5303,9263D,2012-07-03,23.2,2.8,963.5
5304,9263D,2012-07-04,20.6,4.2,960.85
5305,9263D,2012-07-05,17.6,5.8,961.15
5306,9263D,2012-07-06,18.6,3.1,962.05
5307,9263D,2012-07-07,23.4,4.4,959.05
5308,9263D,2012-07-08,19.4,4.7,964.2
5309,9263D,2012-07-09,20.6,3.3,963.15
5310,9263D,2012-07-10,19.6,5.6,965.1500000000001
5311,9263D,2012-07-11,17.6,7.2,969.2
5312,9263D,2012-07-12,19.2,3.1,967.6
5313,9263D,2012-07-13,23.0,3.1,962.1500000000001
5314,9263D,2012-07-14,18.2,5.8,965.95
5315,9263D,2012-07-15,17.4,5.0,971.7
5316,9263D,2012-07-16,19.4,4.7,975.2
5317,9263D,2012-07-17,23.4,3.3,974.15
5318,9263D,2012-07-18,25.3,3.3,968.6
5319,9263D,2012-07-19,19.7,6.9,965.55
5320,9263D,2012-07-20,18.0,5.6,965.45
5321,9263D,2012-07-21,19.8,7.2,968.8
5322,9263D,2012-07-22,20.7,6.9,969.5
5323,9263D,2012-07-23,21.8,5.6,965.3499999999999
5324,9263D,2012-07-24,22.3,2.5,961.45
5325,9263D,2012-07-25,26.2,1.7,961.65
5326,9263D,2012-07-26,28.8,5.6,961.6
5327,9263D,2012-07-27,24.8,1.7,962.75
5328,9263D,2012-07-28,20.8,5.6,964.1
5329,9263D,2012-07-29,20.4,5.0,966.45
5330,9263D,2012-07-30,22.0,3.6,967.05
5331,9263D,2012-07-31,25.4,2.8,963.4
5332,9263D,2012-08-01,25.4,3.1,962.45
5333,9263D,2012-08-02,22.0,4.7,966.0
5334,9263D,2012-08-03,22.1,5.3,965.75
5335,9263D,2012-08-04,21.3,3.6,962.4000000000001
5336,9263D,2012-08-05,19.2,3.6,961.4000000000001
5337,9263D,2012-08-06,18.8,3.3,967.0
5338,9263D,2012-08-07,22.6,2.8,967.75
5339,9263D,2012-08-08,25.6,1.4,966.75
5340,9263D,2012-08-09,28.0,1.9,966.8499999999999
5341,9263D,2012-08-10,29.6,1.1,966.2
5342,9263D,2012-08-11,25.2,5.3,964.9
5343,9263D,2012-08-12,22.4,6.7,964.0
5344,9263D,2012-08-13,23.6,2.2,961.15
5345,9263D,2012-08-14,25.4,3.3,957.35
5346,9263D,2012-08-15,22.5,3.1,960.15
5347,9263D,2012-08-16,23.2,1.7,963.75
5348,9263D,2012-08-17,29.0,3.3,961.95
5349,9263D,2012-08-18,31.0,4.2,963.2
5350,9263D,2012-08-19,31.0,1.7,966.05
5351,9263D,2012-08-20,30.2,2.5,967.05
5352,9263D,2012-08-21,29.0,3.9,966.1500000000001
5353,9263D,2012-08-22,26.2,4.2,965.55
5354,9263D,2012-08-23,26.6,4.2,960.8
5355,9263D,2012-08-24,23.8,3.1,959.3
5356,9263D,2012-08-25,19.3,5.6,965.75
5357,9263D,2012-08-26,20.8,4.2,968.3
5358,9263D,2012-08-27,23.8,2.8,964.2
5359,9263D,2012-08-28,24.4,3.1,965.4
5360,9263D,2012-08-29,24.1,2.8,967.0
5361,9263D,2012-08-30,17.8,7.5,972.2
5362,9263D,2012-08-31,17.2,7.8,974.8
5363,9263D,2012-09-01,15.8,8.1,972.75
5364,9263D,2012-09-02,16.0,6.7,972.2
5365,9263D,2012-09-03,17.6,7.5,970.8
5366,9263D,2012-09-04,18.8,6.4,968.25
5367,9263D,2012-09-05,20.8,5.3,967.4000000000001
5368,9263D,2012-09-06,21.2,3.1,967.95
5369,9263D,2012-09-07,23.7,1.9,968.1500000000001
5370,9263D,2012-09-08,24.0,1.1,966.1
5371,9263D,2012-09-09,23.0,0.8,964.05
5372,9263D,2012-09-10,23.8,3.1,963.25
5373,9263D,2012-09-11,23.4,2.8,966.5
5374,9263D,2012-09-12,17.9,5.8,968.15
5375,9263D,2012-09-13,15.6,4.4,968.55
5376,9263D,2012-09-14,17.7,6.7,967.35
5377,9263D,2012-09-15,19.2,3.3,965.25
5378,9263D,2012-09-16,19.6,0.8,961.85
5379,9263D,2012-09-17,22.8,1.9,962.05
5380,9263D,2012-09-18,18.6,4.2,964.45
5381,9263D,2012-09-19,16.2,6.7,967.0
5382,9263D,2012-09-20,18.6,2.8,965.05
5383,9263D,2012-09-21,24.1,2.5,962.5
5384,9263D,2012-09-22,22.2,1.1,961.65
5385,9263D,2012-09-23,25.2,6.4,955.95
5386,9263D,2012-09-24,20.4,1.7,958.75
5387,9263D,2012-09-25,17.6,4.7,953.05
5388,9263D,2012-09-26,15.8,3.3,954.9
5389,9263D,2012-09-27,14.8,1.4,962.7
5390,9263D,2012-09-28,16.5,1.7,963.2
5391,9263D,2012-09-29,13.7,5.8,964.35
5392,9263D,2012-09-30,13.2,5.8,967.7
5393,9263D,2012-10-01,13.4,1.1,968.5
5394,9263D,2012-10-02,15.4,1.4,968.25
5395,9263D,2012-10-03,17.3,1.4,966.0
5396,9263D,2012-10-04,18.1,0.8,965.4000000000001
5397,9263D,2012-10-05,18.4,2.2,965.4
5398,9263D,2012-10-06,18.3,0.6,966.55
5399,9263D,2012-10-07,20.9,3.1,968.95
5400,9263D,2012-10-08,22.1,1.9,966.45
5401,9263D,2012-10-09,20.4,1.9,965.0999999999999
5402,9263D,2012-10-10,20.6,0.8,961.9
5403,9263D,2012-10-11,18.9,1.7,959.7
5404,9263D,2012-10-12,12.8,3.6,964.25
5405,9263D,2012-10-13,11.9,2.2,962.1
5406,9263D,2012-10-14,12.0,2.5,956.4000000000001
5407,9263D,2012-10-15,11.4,1.4,959.6500000000001
5408,9263D,2012-10-16,13.0,4.4,961.15
5409,9263D,2012-10-17,18.0,6.7,956.0
5410,9263D,2012-10-18,19.9,6.9,951.45
5411,9263D,2012-10-19,17.4,0.3,955.2
5412,9263D,2012-10-20,12.8,1.7,959.35
5413,9263D,2012-10-21,14.8,1.4,960.45
5414,9263D,2012-10-22,15.0,0.3,965.5
5415,9263D,2012-10-23,14.6,0.6,966.45
5416,9263D,2012-10-24,14.8,1.4,961.25
5417,9263D,2012-10-25,17.4,2.8,955.4000000000001
5418,9263D,2012-10-26,15.4,0.8,949.2
5419,9263D,2012-10-27,8.4,8.3,955.55
5420,9263D,2012-10-28,5.6,5.3,965.0
5421,9263D,2012-10-29,7.0,0.6,961.5
5422,9263D,2012-10-30,5.8,0.6,952.7
5423,9263D,2012-10-31,9.6,2.2,946.3
5424,9263D,2012-11-01,10.9,4.4,950.0999999999999
5425,9263D,2012-11-02,13.2,4.2,956.55
5426,9263D,2012-11-03,15.0,3.3,956.0
5427,9263D,2012-11-04,10.0,2.8,955.05
5428,9263D,2012-11-05,8.0,1.9,962.4
5429,9263D,2012-11-06,7.0,3.3,971.2
5430,9263D,2012-11-07,6.4,0.8,973.8
5431,9263D,2012-11-08,11.0,1.1,967.9000000000001
5432,9263D,2012-11-09,13.2,0.6,960.95
5433,9263D,2012-11-10,12.0,3.6,955.8
5434,9263D,2012-11-11,8.4,5.0,962.45
5435,9263D,2012-11-12,8.4,6.4,971.1500000000001
5436,9263D,2012-11-13,8.6,1.1,969.8
5437,9263D,2012-11-14,11.6,0.6,967.45
5438,9263D,2012-11-15,12.0,1.7,966.95
5439,9263D,2012-11-16,11.6,0.6,963.3499999999999
5440,9263D,2012-11-17,12.6,2.2,957.9
5441,9263D,2012-11-18,9.8,3.1,959.85
5442,9263D,2012-11-19,7.8,0.6,963.65
5443,9263D,2012-11-20,8.2,0.6,962.9000000000001
5444,9263D,2012-11-21,9.7,4.2,965.6
5445,9263D,2012-11-22,8.2,1.7,969.15
5446,9263D,2012-11-23,9.4,1.1,966.75
5447,9263D,2012-11-24,12.8,4.2,964.5
5448,9263D,2012-11-25,12.0,0.6,963.55
5449,9263D,2012-11-26,9.8,0.8,959.75
5450,9263D,2012-11-27,5.9,4.7,955.75
5451,9263D,2012-11-28,3.6,6.7,953.8
5452,9263D,2012-11-29,3.6,4.4,957.05
5453,9263D,2012-11-30,3.0,4.7,955.2
5454,9263D,2012-12-01,2.8,6.7,962.8
5455,9263D,2012-12-02,4.2,1.7,970.15
5456,9263D,2012-12-03,8.9,1.9,971.05
5457,9263D,2012-12-04,6.6,2.8,966.2
5458,9263D,2012-12-05,5.9,1.9,964.3
5459,9263D,2012-12-06,6.6,1.9,965.6
5460,9263D,2012-12-07,6.2,2.5,963.0999999999999
5461,9263D,2012-12-08,5.7,4.2,970.05
5462,9263D,2012-12-09,4.6,2.2,972.2
5463,9263D,2012-12-10,3.2,4.7,968.25
5464,9263D,2012-12-11,3.6,4.4,967.1500000000001
5465,9263D,2012-12-12,1.0,0.8,963.5
5466,9263D,2012-12-13,4.2,1.9,957.95
5467,9263D,2012-12-14,9.8,7.5,952.7
5468,9263D,2012-12-15,11.8,3.6,959.45
5469,9263D,2012-12-16,11.2,3.1,964.6
5470,9263D,2012-12-17,7.8,1.4,967.5
5471,9263D,2012-12-18,5.0,0.3,968.8
5472,9263D,2012-12-19,10.0,0.6,964.8499999999999
5473,9263D,2012-12-20,11.5,2.8,962.55
5474,9263D,2012-12-21,11.6,5.6,965.4
5475,9263D,2012-12-22,10.4,0.8,969.95
5476,9263D,2012-12-23,7.0,0.8,968.55
5477,9263D,2012-12-24,10.4,2.2,962.4
5478,9263D,2012-12-25,11.4,3.6,962.25
5479,9263D,2012-12-26,7.2,2.5,970.9
5480,9263D,2012-12-27,4.4,0.3,977.2
5481,9263D,2012-12-28,7.7,0.3,976.35
5482,9263D,2012-12-29,7.0,2.5,970.6500000000001
5483,9263D,2012-12-30,3.4,0.6,975.9000000000001
5484,9263D,2012-12-31,4.1,0.8,969.75
5485,9263D,2013-01-01,7.0,1.7,966.8
5851,9263D,2014-01-01,7.4,2.8,960.7
5852,9263D,2014-01-02,11.0,2.2,958.25
5853,9263D,2014-01-03,13.0,1.1,961.65
5854,9263D,2014-01-04,8.2,5.0,956.55
5855,9263D,2014-01-05,5.2,2.5,964.0999999999999
5856,9263D,2014-01-06,8.0,1.4,963.6500000000001
5857,9263D,2014-01-07,13.0,0.8,965.8
5858,9263D,2014-01-08,12.3,1.9,967.5
5859,9263D,2014-01-09,7.6,0.6,966.75
5860,9263D,2014-01-10,5.0,0.0,964.3
5861,9263D,2014-01-11,3.6,0.6,966.5
5862,9263D,2014-01-12,7.0,1.7,968.85
5863,9263D,2014-01-13,7.6,2.2,964.05
5864,9263D,2014-01-14,6.7,1.4,961.05
5865,9263D,2014-01-15,8.4,1.1,959.65
5866,9263D,2014-01-16,7.6,2.2,954.05
5867,9263D,2014-01-17,6.8,7.2,949.6
5868,9263D,2014-01-18,5.6,5.0,943.6500000000001
5869,9263D,2014-01-19,5.3,1.9,948.45
5870,9263D,2014-01-20,4.5,5.0,959.35
5871,9263D,2014-01-21,5.8,1.9,961.55
5872,9263D,2014-01-22,6.5,1.7,962.1500000000001
5873,9263D,2014-01-23,6.6,2.8,970.1500000000001
5874,9263D,2014-01-24,9.0,3.9,969.5
5875,9263D,2014-01-25,11.0,5.3,970.9
5876,9263D,2014-01-26,11.8,1.1,967.15
5877,9263D,2014-01-27,6.4,2.8,958.2
5878,9263D,2014-01-28,4.0,3.1,950.75
5879,9263D,2014-01-29,5.8,0.8,946.6
5880,9263D,2014-01-30,4.4,2.5,953.15
5881,9263D,2014-01-31,6.4,1.1,956.65
5882,9263D,2014-02-01,4.6,3.1,958.05
5883,9263D,2014-02-02,5.2,0.3,963.6
5884,9263D,2014-02-03,3.4,2.8,956.95
5885,9263D,2014-02-04,4.8,6.7,954.0
5886,9263D,2014-02-05,8.4,6.4,953.05
5887,9263D,2014-02-06,10.6,11.1,953.5
5888,9263D,2014-02-07,8.8,3.9,957.35
5889,9263D,2014-02-08,6.6,5.0,953.55
5890,9263D,2014-02-09,5.3,6.7,947.5
5891,9263D,2014-02-10,4.7,6.4,950.45
5892,9263D,2014-02-11,1.8,1.4,960.8
5893,9263D,2014-02-12,4.0,1.9,962.3499999999999
5894,9263D,2014-02-13,10.4,4.7,960.25
5895,9263D,2014-02-14,12.4,11.9,955.5999999999999
5896,9263D,2014-02-15,9.6,2.2,956.9000000000001
5897,9263D,2014-02-16,6.6,1.9,962.7
5898,9263D,2014-02-17,6.3,6.1,959.85
5899,9263D,2014-02-18,6.8,1.4,962.75
5900,9263D,2014-02-19,6.6,2.8,967.05
5901,9263D,2014-02-20,8.0,0.6,964.85
5902,9263D,2014-02-21,5.7,4.2,965.7
5903,9263D,2014-02-22,5.6,0.6,968.6
5904,9263D,2014-02-23,7.0,3.6,965.0
5905,9263D,2014-02-24,10.2,4.4,961.2
5906,9263D,2014-02-25,8.8,1.7,962.9
5907,9263D,2014-02-26,4.4,1.9,970.0999999999999
5908,9263D,2014-02-27,5.3,0.0,971.35
5909,9263D,2014-02-28,4.1,8.1,964.2
5910,9263D,2014-03-01,4.2,1.1,955.55
5911,9263D,2014-03-02,8.8,1.1,951.1500000000001
5912,9263D,2014-03-03,6.9,3.1,951.75
5913,9263D,2014-03-04,6.3,4.2,957.3
5914,9263D,2014-03-05,8.8,6.4,964.65
5915,9263D,2014-03-06,9.4,6.7,969.2
5916,9263D,2014-03-07,9.7,1.7,971.0
5917,9263D,2014-03-08,10.6,1.4,969.7
5918,9263D,2014-03-09,12.0,3.9,971.7
5919,9263D,2014-03-10,10.2,2.2,969.3
5920,9263D,2014-03-11,10.8,3.6,968.75
5921,9263D,2014-03-12,10.0,1.7,972.8
5922,9263D,2014-03-13,9.2,1.9,973.35
5923,9263D,2014-03-14,10.4,1.7,973.1
5924,9263D,2014-03-15,10.0,8.1,976.25
5925,9263D,2014-03-16,12.2,5.6,973.8499999999999
5926,9263D,2014-03-17,13.0,0.3,968.4
5927,9263D,2014-03-18,9.5,6.1,971.2
5928,9263D,2014-03-19,12.2,3.9,970.4000000000001
5929,9263D,2014-03-20,12.6,1.1,965.4
5930,9263D,2014-03-21,14.6,2.5,963.5
5931,9263D,2014-03-22,8.2,5.3,961.3
5932,9263D,2014-03-23,5.1,3.9,965.05
5933,9263D,2014-03-24,3.0,0.8,965.2
5934,9263D,2014-03-25,4.8,4.4,961.3
5935,9263D,2014-03-26,3.6,2.5,959.0
5936,9263D,2014-03-27,7.4,2.2,958.4000000000001
5937,9263D,2014-03-28,9.5,6.4,956.5
5938,9263D,2014-03-29,12.8,6.7,956.0
5939,9263D,2014-03-30,11.8,5.0,958.6500000000001
5940,9263D,2014-03-31,13.4,4.2,960.15
5941,9263D,2014-04-01,15.8,6.9,955.2
5942,9263D,2014-04-02,13.9,6.1,949.8
5943,9263D,2014-04-03,9.9,4.4,951.7
5944,9263D,2014-04-04,12.8,3.6,960.5
5945,9263D,2014-04-05,15.0,2.5,966.2
5947,9263D,2014-04-07,17.2,3.6,966.15
5948,9263D,2014-04-08,12.3,5.8,970.7
5949,9263D,2014-04-09,13.9,1.4,969.2
5950,9263D,2014-04-10,16.0,0.6,964.4
5951,9263D,2014-04-11,15.2,5.0,963.55
5952,9263D,2014-04-12,13.4,4.7,966.2
5953,9263D,2014-04-13,14.7,5.0,968.3
5954,9263D,2014-04-14,16.0,1.9,965.0
5955,9263D,2014-04-15,18.3,2.5,962.8
5956,9263D,2014-04-16,17.0,2.2,964.9000000000001
5957,9263D,2014-04-17,15.0,3.6,966.8
5958,9263D,2014-04-18,14.0,3.6,962.5
5959,9263D,2014-04-19,11.2,5.3,955.0999999999999
5960,9263D,2014-04-20,9.4,1.7,951.05
5961,9263D,2014-04-21,10.9,0.8,952.7
5962,9263D,2014-04-22,12.4,2.8,960.55
5963,9263D,2014-04-23,12.6,2.2,967.0
5964,9263D,2014-04-24,11.6,2.2,963.65
5965,9263D,2014-04-25,11.7,4.4,965.3
5966,9263D,2014-04-26,11.3,3.1,962.8499999999999
5967,9263D,2014-04-27,11.5,4.7,964.85
5968,9263D,2014-04-28,12.1,3.6,964.3
5969,9263D,2014-04-29,14.0,3.3,964.05
5970,9263D,2014-04-30,15.4,5.8,964.1
5971,9263D,2014-05-01,13.4,4.4,965.8
5972,9263D,2014-05-02,11.0,5.3,968.35
5973,9263D,2014-05-03,11.8,7.5,968.3499999999999
5974,9263D,2014-05-04,12.5,6.9,964.1500000000001
5975,9263D,2014-05-05,14.3,1.7,961.25
5976,9263D,2014-05-06,16.8,1.1,963.3499999999999
5977,9263D,2014-05-07,16.0,4.7,966.75
5978,9263D,2014-05-08,16.0,2.8,968.05
5979,9263D,2014-05-09,14.4,6.7,969.95
5980,9263D,2014-05-10,16.5,4.4,967.6
5981,9263D,2014-05-11,12.4,6.1,967.5
5982,9263D,2014-05-12,11.8,4.2,966.85
5983,9263D,2014-05-13,11.3,5.6,972.65
5984,9263D,2014-05-14,11.3,5.6,975.45
5985,9263D,2014-05-15,14.2,5.8,971.55
5986,9263D,2014-05-16,12.8,6.1,967.1500000000001
5987,9263D,2014-05-17,13.8,5.3,963.6
5988,9263D,2014-05-18,15.2,3.6,958.65
5989,9263D,2014-05-19,17.2,5.8,951.65
5990,9263D,2014-05-20,16.9,5.8,954.0
5991,9263D,2014-05-21,16.2,10.0,952.45
5992,9263D,2014-05-22,12.8,5.0,957.2
5993,9263D,2014-05-23,11.4,3.3,960.75
5994,9263D,2014-05-24,13.2,1.4,963.05
5995,9263D,2014-05-25,12.4,3.1,964.6500000000001
5996,9263D,2014-05-26,12.7,4.4,967.45
5997,9263D,2014-05-27,14.4,1.7,965.9
5998,9263D,2014-05-28,12.4,3.1,963.65
5999,9263D,2014-05-29,14.4,2.8,965.6
6000,9263D,2014-05-30,13.8,5.8,968.6
6001,9263D,2014-05-31,14.4,6.4,969.5999999999999
6002,9263D,2014-06-01,15.4,6.7,969.55
6003,9263D,2014-06-02,13.0,6.1,968.3
6004,9263D,2014-06-03,16.2,2.8,965.6
6005,9263D,2014-06-04,11.6,5.6,962.8
6006,9263D,2014-06-05,16.8,3.1,960.1
6007,9263D,2014-06-06,22.4,5.6,957.25
6008,9263D,2014-06-07,23.2,4.4,961.6500000000001
6009,9263D,2014-06-08,22.0,2.2,963.4
6010,9263D,2014-06-09,23.0,3.3,962.15
6011,9263D,2014-06-10,19.4,5.8,967.2
6012,9263D,2014-06-11,22.3,2.2,969.4
6013,9263D,2014-06-12,23.4,2.5,969.3499999999999
6014,9263D,2014-06-13,22.2,4.7,968.05
6015,9263D,2014-06-14,18.6,8.3,966.9
6016,9263D,2014-06-15,18.4,8.9,965.8499999999999
6017,9263D,2014-06-16,17.3,6.4,965.1
6018,9263D,2014-06-17,16.8,5.3,964.3
6019,9263D,2014-06-18,18.2,3.9,965.3
6020,9263D,2014-06-19,19.0,2.5,964.8499999999999
6021,9263D,2014-06-20,23.1,0.6,961.85
6022,9263D,2014-06-21,25.1,2.5,961.05
6023,9263D,2014-06-22,22.5,3.6,964.75
6024,9263D,2014-06-23,21.6,3.3,964.7
6025,9263D,2014-06-24,19.4,3.3,963.45
6026,9263D,2014-06-25,19.2,6.7,962.5
6027,9263D,2014-06-26,17.7,4.7,964.7
6028,9263D,2014-06-27,20.1,3.6,963.8
6029,9263D,2014-06-28,21.5,5.0,962.2
6030,9263D,2014-06-29,16.9,4.7,967.25
6031,9263D,2014-06-30,18.8,1.1,965.2
6032,9263D,2014-07-01,21.2,4.2,960.75
6033,9263D,2014-07-02,18.8,3.1,965.75
6034,9263D,2014-07-03,19.8,1.9,966.2
6035,9263D,2014-07-04,19.7,2.8,963.5
6036,9263D,2014-07-05,22.8,2.5,961.8499999999999
6037,9263D,2014-07-06,19.4,2.8,961.7
6038,9263D,2014-07-07,15.8,5.8,966.3
6039,9263D,2014-07-08,16.6,3.9,968.4
6040,9263D,2014-07-09,15.6,4.2,969.6500000000001
6041,9263D,2014-07-10,15.8,6.9,969.45
6042,9263D,2014-07-11,16.6,6.1,968.6
6043,9263D,2014-07-12,17.1,3.9,967.55
6044,9263D,2014-07-13,19.0,2.8,965.7
6045,9263D,2014-07-14,20.0,5.8,967.1500000000001
6046,9263D,2014-07-15,21.8,1.9,966.8
6047,9263D,2014-07-16,25.5,1.4,965.9000000000001
6048,9263D,2014-07-17,27.7,1.9,964.0
6049,9263D,2014-07-18,25.8,5.6,959.7
6050,9263D,2014-07-19,22.1,3.9,958.95
6051,9263D,2014-07-20,18.8,5.0,965.25
6052,9263D,2014-07-21,18.6,5.6,969.9
6053,9263D,2014-07-22,20.2,5.6,966.75
6054,9263D,2014-07-23,21.8,3.9,961.75
6055,9263D,2014-07-24,21.6,4.7,961.15
6056,9263D,2014-07-25,23.2,2.5,961.95
6057,9263D,2014-07-26,22.0,5.0,964.95
6058,9263D,2014-07-27,21.2,4.4,966.0
6059,9263D,2014-07-28,20.2,4.2,964.8
6060,9263D,2014-07-29,18.4,6.4,965.6500000000001
6061,9263D,2014-07-30,18.6,6.9,965.15
6062,9263D,2014-07-31,20.6,2.2,962.4
6063,9263D,2014-08-01,22.4,1.9,959.3
6064,9263D,2014-08-02,21.8,1.9,958.3
6065,9263D,2014-08-03,22.4,2.5,961.7
6066,9263D,2014-08-04,20.9,4.4,965.75
6067,9263D,2014-08-05,20.8,3.9,967.1
6068,9263D,2014-08-06,21.0,4.4,966.25
6069,9263D,2014-08-07,22.6,3.1,964.6
6070,9263D,2014-08-08,26.2,3.9,960.05
6071,9263D,2014-08-09,24.8,2.2,959.55
6072,9263D,2014-08-10,25.1,3.1,961.6500000000001
6073,9263D,2014-08-11,20.4,6.7,965.8
6074,9263D,2014-08-12,20.8,1.1,962.2
6075,9263D,2014-08-13,16.4,5.6,963.55
6076,9263D,2014-08-14,16.6,5.0,967.75
6077,9263D,2014-08-15,17.4,4.7,969.4
6078,9263D,2014-08-16,16.0,5.8,971.1500000000001
6079,9263D,2014-08-17,18.9,2.2,966.1500000000001
6080,9263D,2014-08-18,21.0,2.8,960.7
6081,9263D,2014-08-19,19.4,4.7,964.05
6082,9263D,2014-08-20,17.9,5.0,965.8
6083,9263D,2014-08-21,18.4,2.5,964.85
6084,9263D,2014-08-22,13.8,4.2,965.65
6085,9263D,2014-08-23,15.3,3.6,968.3
6086,9263D,2014-08-24,19.8,2.2,966.75
6087,9263D,2014-08-25,23.5,2.8,962.95
6088,9263D,2014-08-26,23.9,3.1,962.0
6089,9263D,2014-08-27,25.0,2.2,963.7
6090,9263D,2014-08-28,24.8,3.1,964.45
6091,9263D,2014-08-29,21.0,6.9,967.3
6092,9263D,2014-08-30,20.2,4.2,967.0
6093,9263D,2014-08-31,20.5,4.7,966.7
6094,9263D,2014-09-01,22.2,6.1,965.45
6095,9263D,2014-09-02,22.2,3.9,963.2
6096,9263D,2014-09-03,23.2,1.9,960.05
6097,9263D,2014-09-04,22.0,2.5,962.45
6098,9263D,2014-09-05,20.8,2.5,962.7
6099,9263D,2014-09-06,23.8,1.4,960.0
6100,9263D,2014-09-07,25.2,2.5,959.1500000000001
6101,9263D,2014-09-08,22.6,0.0,963.75
6102,9263D,2014-09-09,23.0,2.5,964.35
6103,9263D,2014-09-10,23.7,1.7,961.25
6104,9263D,2014-09-11,23.0,3.9,961.5
